,id,value,date,type,event_id,event_type,datetime,start_time
0,302,1025.04,2021-02-11T01:29:59.773Z,pressure,1,normal_breathing,29:59.8,2021-02-11T01:29:59.773Z
1,436,31.66,2021-02-11T01:29:59.774Z,temperature,1,normal_breathing,29:59.8,2021-02-11T01:29:59.773Z
2,301,1025.02,2021-02-11T01:29:59.814Z,pressure,1,normal_breathing,29:59.8,2021-02-11T01:29:59.773Z
3,435,31.61,2021-02-11T01:29:59.829Z,temperature,1,normal_breathing,29:59.8,2021-02-11T01:29:59.773Z
4,300,1025.05,2021-02-11T01:29:59.855Z,pressure,1,normal_breathing,29:59.9,2021-02-11T01:29:59.773Z
5,434,31.6,2021-02-11T01:29:59.884Z,temperature,1,normal_breathing,29:59.9,2021-02-11T01:29:59.773Z
6,299,1025.04,2021-02-11T01:29:59.896Z,pressure,1,normal_breathing,29:59.9,2021-02-11T01:29:59.773Z
7,298,1025.09,2021-02-11T01:29:59.938Z,pressure,1,normal_breathing,29:59.9,2021-02-11T01:29:59.773Z
8,433,31.6,2021-02-11T01:29:59.939Z,temperature,1,normal_breathing,29:59.9,2021-02-11T01:29:59.773Z
9,297,1025.09,2021-02-11T01:29:59.979Z,pressure,1,normal_breathing,30:00.0,2021-02-11T01:29:59.773Z
10,432,31.58,2021-02-11T01:29:59.994Z,temperature,1,normal_breathing,30:00.0,2021-02-11T01:29:59.773Z
11,296,1025.09,2021-02-11T01:30:00.020Z,pressure,1,normal_breathing,30:00.0,2021-02-11T01:29:59.773Z
12,431,31.56,2021-02-11T01:30:00.049Z,temperature,1,normal_breathing,30:00.0,2021-02-11T01:29:59.773Z
13,295,1025.1,2021-02-11T01:30:00.062Z,pressure,1,normal_breathing,30:00.1,2021-02-11T01:29:59.773Z
14,294,1025.13,2021-02-11T01:30:00.103Z,pressure,1,normal_breathing,30:00.1,2021-02-11T01:29:59.773Z
15,430,31.56,2021-02-11T01:30:00.104Z,temperature,1,normal_breathing,30:00.1,2021-02-11T01:29:59.773Z
16,293,1025.09,2021-02-11T01:30:00.144Z,pressure,1,normal_breathing,30:00.1,2021-02-11T01:29:59.773Z
17,429,31.53,2021-02-11T01:30:00.159Z,temperature,1,normal_breathing,30:00.2,2021-02-11T01:29:59.773Z
18,584,1025.12,2021-02-11T01:30:00.198Z,pressure,1,normal_breathing,30:00.2,2021-02-11T01:29:59.773Z
19,428,31.49,2021-02-11T01:30:00.214Z,temperature,1,normal_breathing,30:00.2,2021-02-11T01:29:59.773Z
20,583,1025.1,2021-02-11T01:30:00.239Z,pressure,1,normal_breathing,30:00.2,2021-02-11T01:29:59.773Z
21,427,31.53,2021-02-11T01:30:00.269Z,temperature,1,normal_breathing,30:00.3,2021-02-11T01:29:59.773Z
22,582,1025.11,2021-02-11T01:30:00.280Z,pressure,1,normal_breathing,30:00.3,2021-02-11T01:29:59.773Z
23,581,1025.14,2021-02-11T01:30:00.322Z,pressure,1,normal_breathing,30:00.3,2021-02-11T01:29:59.773Z
24,426,31.53,2021-02-11T01:30:00.324Z,temperature,1,normal_breathing,30:00.3,2021-02-11T01:29:59.773Z
25,580,1025.14,2021-02-11T01:30:00.363Z,pressure,1,normal_breathing,30:00.4,2021-02-11T01:29:59.773Z
26,425,31.44,2021-02-11T01:30:00.379Z,temperature,1,normal_breathing,30:00.4,2021-02-11T01:29:59.773Z
27,579,1025.13,2021-02-11T01:30:00.404Z,pressure,1,normal_breathing,30:00.4,2021-02-11T01:29:59.773Z
28,424,31.46,2021-02-11T01:30:00.434Z,temperature,1,normal_breathing,30:00.4,2021-02-11T01:29:59.773Z
29,578,1025.12,2021-02-11T01:30:00.446Z,pressure,1,normal_breathing,30:00.4,2021-02-11T01:29:59.773Z
30,577,1025.1,2021-02-11T01:30:00.487Z,pressure,1,normal_breathing,30:00.5,2021-02-11T01:29:59.773Z
31,423,31.42,2021-02-11T01:30:00.489Z,temperature,1,normal_breathing,30:00.5,2021-02-11T01:29:59.773Z
32,576,1025.11,2021-02-11T01:30:00.528Z,pressure,1,normal_breathing,30:00.5,2021-02-11T01:29:59.773Z
33,422,31.39,2021-02-11T01:30:00.544Z,temperature,1,normal_breathing,30:00.5,2021-02-11T01:29:59.773Z
34,575,1025.08,2021-02-11T01:30:00.569Z,pressure,1,normal_breathing,30:00.6,2021-02-11T01:29:59.773Z
35,421,31.4,2021-02-11T01:30:00.599Z,temperature,1,normal_breathing,30:00.6,2021-02-11T01:29:59.773Z
36,574,1025.12,2021-02-11T01:30:00.611Z,pressure,1,normal_breathing,30:00.6,2021-02-11T01:29:59.773Z
37,573,1025.12,2021-02-11T01:30:00.652Z,pressure,1,normal_breathing,30:00.7,2021-02-11T01:29:59.773Z
38,420,31.4,2021-02-11T01:30:00.654Z,temperature,1,normal_breathing,30:00.7,2021-02-11T01:29:59.773Z
39,572,1025.11,2021-02-11T01:30:00.693Z,pressure,1,normal_breathing,30:00.7,2021-02-11T01:29:59.773Z
40,419,31.35,2021-02-11T01:30:00.709Z,temperature,1,normal_breathing,30:00.7,2021-02-11T01:29:59.773Z
41,571,1025.1,2021-02-11T01:30:00.735Z,pressure,1,normal_breathing,30:00.7,2021-02-11T01:29:59.773Z
42,418,31.38,2021-02-11T01:30:00.764Z,temperature,1,normal_breathing,30:00.8,2021-02-11T01:29:59.773Z
43,570,1025.1,2021-02-11T01:30:00.776Z,pressure,1,normal_breathing,30:00.8,2021-02-11T01:29:59.773Z
44,569,1025.06,2021-02-11T01:30:00.817Z,pressure,1,normal_breathing,30:00.8,2021-02-11T01:29:59.773Z
45,417,31.31,2021-02-11T01:30:00.819Z,temperature,1,normal_breathing,30:00.8,2021-02-11T01:29:59.773Z
46,568,1025.09,2021-02-11T01:30:00.858Z,pressure,1,normal_breathing,30:00.9,2021-02-11T01:29:59.773Z
47,416,31.31,2021-02-11T01:30:00.874Z,temperature,1,normal_breathing,30:00.9,2021-02-11T01:29:59.773Z
48,567,1025.05,2021-02-11T01:30:00.900Z,pressure,1,normal_breathing,30:00.9,2021-02-11T01:29:59.773Z
49,415,31.31,2021-02-11T01:30:00.929Z,temperature,1,normal_breathing,30:00.9,2021-02-11T01:29:59.773Z
50,566,1025.04,2021-02-11T01:30:00.941Z,pressure,1,normal_breathing,30:00.9,2021-02-11T01:29:59.773Z
51,565,1025.05,2021-02-11T01:30:00.982Z,pressure,1,normal_breathing,30:01.0,2021-02-11T01:29:59.773Z
52,414,31.33,2021-02-11T01:30:00.984Z,temperature,1,normal_breathing,30:01.0,2021-02-11T01:29:59.773Z
53,564,1025.05,2021-02-11T01:30:01.024Z,pressure,1,normal_breathing,30:01.0,2021-02-11T01:29:59.773Z
54,413,31.3,2021-02-11T01:30:01.039Z,temperature,1,normal_breathing,30:01.0,2021-02-11T01:29:59.773Z
55,563,1025.03,2021-02-11T01:30:01.065Z,pressure,1,normal_breathing,30:01.1,2021-02-11T01:29:59.773Z
56,412,31.28,2021-02-11T01:30:01.094Z,temperature,1,normal_breathing,30:01.1,2021-02-11T01:29:59.773Z
57,562,1025.02,2021-02-11T01:30:01.106Z,pressure,1,normal_breathing,30:01.1,2021-02-11T01:29:59.773Z
58,561,1025.04,2021-02-11T01:30:01.147Z,pressure,1,normal_breathing,30:01.1,2021-02-11T01:29:59.773Z
59,411,31.36,2021-02-11T01:30:01.149Z,temperature,1,normal_breathing,30:01.1,2021-02-11T01:29:59.773Z
60,560,1025.03,2021-02-11T01:30:01.189Z,pressure,1,normal_breathing,30:01.2,2021-02-11T01:29:59.773Z
61,410,31.35,2021-02-11T01:30:01.204Z,temperature,1,normal_breathing,30:01.2,2021-02-11T01:29:59.773Z
62,559,1025.01,2021-02-11T01:30:01.230Z,pressure,1,normal_breathing,30:01.2,2021-02-11T01:29:59.773Z
63,409,31.35,2021-02-11T01:30:01.259Z,temperature,1,normal_breathing,30:01.3,2021-02-11T01:29:59.773Z
64,558,1025.03,2021-02-11T01:30:01.271Z,pressure,1,normal_breathing,30:01.3,2021-02-11T01:29:59.773Z
65,557,1025.03,2021-02-11T01:30:01.313Z,pressure,1,normal_breathing,30:01.3,2021-02-11T01:29:59.773Z
66,408,31.37,2021-02-11T01:30:01.314Z,temperature,1,normal_breathing,30:01.3,2021-02-11T01:29:59.773Z
67,556,1025,2021-02-11T01:30:01.354Z,pressure,1,normal_breathing,30:01.4,2021-02-11T01:29:59.773Z
68,407,31.34,2021-02-11T01:30:01.369Z,temperature,1,normal_breathing,30:01.4,2021-02-11T01:29:59.773Z
69,555,1025.01,2021-02-11T01:30:01.395Z,pressure,1,normal_breathing,30:01.4,2021-02-11T01:29:59.773Z
70,406,31.39,2021-02-11T01:30:01.424Z,temperature,1,normal_breathing,30:01.4,2021-02-11T01:29:59.773Z
71,554,1025.05,2021-02-11T01:30:01.436Z,pressure,1,normal_breathing,30:01.4,2021-02-11T01:29:59.773Z
72,553,1025.02,2021-02-11T01:30:01.478Z,pressure,1,normal_breathing,30:01.5,2021-02-11T01:29:59.773Z
73,405,31.38,2021-02-11T01:30:01.479Z,temperature,1,normal_breathing,30:01.5,2021-02-11T01:29:59.773Z
74,552,1025.01,2021-02-11T01:30:01.519Z,pressure,1,normal_breathing,30:01.5,2021-02-11T01:29:59.773Z
75,404,31.41,2021-02-11T01:30:01.534Z,temperature,1,normal_breathing,30:01.5,2021-02-11T01:29:59.773Z
76,551,1025.02,2021-02-11T01:30:01.560Z,pressure,1,normal_breathing,30:01.6,2021-02-11T01:29:59.773Z
77,403,31.4,2021-02-11T01:30:01.589Z,temperature,1,normal_breathing,30:01.6,2021-02-11T01:29:59.773Z
78,550,1025.01,2021-02-11T01:30:01.602Z,pressure,1,normal_breathing,30:01.6,2021-02-11T01:29:59.773Z
79,549,1025.02,2021-02-11T01:30:01.643Z,pressure,1,normal_breathing,30:01.6,2021-02-11T01:29:59.773Z
80,402,31.4,2021-02-11T01:30:01.644Z,temperature,1,normal_breathing,30:01.6,2021-02-11T01:29:59.773Z
81,548,1025.01,2021-02-11T01:30:01.684Z,pressure,1,normal_breathing,30:01.7,2021-02-11T01:29:59.773Z
82,401,31.46,2021-02-11T01:30:01.699Z,temperature,1,normal_breathing,30:01.7,2021-02-11T01:29:59.773Z
83,547,1025.03,2021-02-11T01:30:01.725Z,pressure,1,normal_breathing,30:01.7,2021-02-11T01:29:59.773Z
84,400,31.51,2021-02-11T01:30:01.754Z,temperature,1,normal_breathing,30:01.8,2021-02-11T01:29:59.773Z
85,546,1025.01,2021-02-11T01:30:01.767Z,pressure,1,normal_breathing,30:01.8,2021-02-11T01:29:59.773Z
86,545,1024.98,2021-02-11T01:30:01.808Z,pressure,1,normal_breathing,30:01.8,2021-02-11T01:29:59.773Z
87,399,31.5,2021-02-11T01:30:01.809Z,temperature,1,normal_breathing,30:01.8,2021-02-11T01:29:59.773Z
88,544,1025.03,2021-02-11T01:30:01.849Z,pressure,1,normal_breathing,30:01.8,2021-02-11T01:29:59.773Z
89,398,31.56,2021-02-11T01:30:01.864Z,temperature,1,normal_breathing,30:01.9,2021-02-11T01:29:59.773Z
90,543,1024.98,2021-02-11T01:30:01.891Z,pressure,1,normal_breathing,30:01.9,2021-02-11T01:29:59.773Z
91,397,31.52,2021-02-11T01:30:01.919Z,temperature,1,normal_breathing,30:01.9,2021-02-11T01:29:59.773Z
92,542,1025,2021-02-11T01:30:01.932Z,pressure,1,normal_breathing,30:01.9,2021-02-11T01:29:59.773Z
93,541,1024.98,2021-02-11T01:30:01.973Z,pressure,1,normal_breathing,30:02.0,2021-02-11T01:29:59.773Z
94,396,31.5,2021-02-11T01:30:01.974Z,temperature,1,normal_breathing,30:02.0,2021-02-11T01:29:59.773Z
95,540,1024.95,2021-02-11T01:30:02.015Z,pressure,1,normal_breathing,30:02.0,2021-02-11T01:29:59.773Z
96,395,31.61,2021-02-11T01:30:02.029Z,temperature,1,normal_breathing,30:02.0,2021-02-11T01:29:59.773Z
97,539,1024.97,2021-02-11T01:30:02.056Z,pressure,1,normal_breathing,30:02.1,2021-02-11T01:29:59.773Z
98,394,31.61,2021-02-11T01:30:02.084Z,temperature,1,normal_breathing,30:02.1,2021-02-11T01:29:59.773Z
99,538,1025.03,2021-02-11T01:30:02.097Z,pressure,1,normal_breathing,30:02.1,2021-02-11T01:29:59.773Z
100,537,1024.96,2021-02-11T01:30:02.138Z,pressure,1,normal_breathing,30:02.1,2021-02-11T01:29:59.773Z
101,393,31.58,2021-02-11T01:30:02.139Z,temperature,1,normal_breathing,30:02.1,2021-02-11T01:29:59.773Z
102,536,1025.01,2021-02-11T01:30:02.180Z,pressure,1,normal_breathing,30:02.2,2021-02-11T01:29:59.773Z
103,392,31.61,2021-02-11T01:30:02.194Z,temperature,1,normal_breathing,30:02.2,2021-02-11T01:29:59.773Z
104,535,1025.02,2021-02-11T01:30:02.221Z,pressure,1,normal_breathing,30:02.2,2021-02-11T01:29:59.773Z
105,391,31.64,2021-02-11T01:30:02.249Z,temperature,1,normal_breathing,30:02.2,2021-02-11T01:29:59.773Z
106,534,1025.05,2021-02-11T01:30:02.262Z,pressure,1,normal_breathing,30:02.3,2021-02-11T01:29:59.773Z
107,390,31.68,2021-02-11T01:30:02.304Z,temperature,1,normal_breathing,30:02.3,2021-02-11T01:29:59.773Z
108,533,1025.04,2021-02-11T01:30:02.304Z,pressure,1,normal_breathing,30:02.3,2021-02-11T01:29:59.773Z
109,532,1025.01,2021-02-11T01:30:02.345Z,pressure,1,normal_breathing,30:02.3,2021-02-11T01:29:59.773Z
110,389,31.67,2021-02-11T01:30:02.359Z,temperature,1,normal_breathing,30:02.4,2021-02-11T01:29:59.773Z
111,531,1025.03,2021-02-11T01:30:02.386Z,pressure,1,normal_breathing,30:02.4,2021-02-11T01:29:59.773Z
112,684,31.66,2021-02-11T01:30:02.417Z,temperature,1,normal_breathing,30:02.4,2021-02-11T01:29:59.773Z
113,530,1025.05,2021-02-11T01:30:02.427Z,pressure,1,normal_breathing,30:02.4,2021-02-11T01:29:59.773Z
114,529,1025.05,2021-02-11T01:30:02.469Z,pressure,1,normal_breathing,30:02.5,2021-02-11T01:29:59.773Z
115,683,31.68,2021-02-11T01:30:02.472Z,temperature,1,normal_breathing,30:02.5,2021-02-11T01:29:59.773Z
116,528,1025.04,2021-02-11T01:30:02.510Z,pressure,1,normal_breathing,30:02.5,2021-02-11T01:29:59.773Z
117,682,31.68,2021-02-11T01:30:02.527Z,temperature,1,normal_breathing,30:02.5,2021-02-11T01:29:59.773Z
118,527,1025.04,2021-02-11T01:30:02.551Z,pressure,1,normal_breathing,30:02.6,2021-02-11T01:29:59.773Z
119,681,31.69,2021-02-11T01:30:02.582Z,temperature,1,normal_breathing,30:02.6,2021-02-11T01:29:59.773Z
120,526,1025,2021-02-11T01:30:02.593Z,pressure,1,normal_breathing,30:02.6,2021-02-11T01:29:59.773Z
121,525,1025.02,2021-02-11T01:30:02.634Z,pressure,1,normal_breathing,30:02.6,2021-02-11T01:29:59.773Z
122,680,31.69,2021-02-11T01:30:02.637Z,temperature,1,normal_breathing,30:02.6,2021-02-11T01:29:59.773Z
123,524,1025.07,2021-02-11T01:30:02.675Z,pressure,1,normal_breathing,30:02.7,2021-02-11T01:29:59.773Z
124,679,31.69,2021-02-11T01:30:02.692Z,temperature,1,normal_breathing,30:02.7,2021-02-11T01:29:59.773Z
125,523,1025.09,2021-02-11T01:30:02.716Z,pressure,1,normal_breathing,30:02.7,2021-02-11T01:29:59.773Z
126,678,31.67,2021-02-11T01:30:02.747Z,temperature,1,normal_breathing,30:02.7,2021-02-11T01:29:59.773Z
127,522,1025.04,2021-02-11T01:30:02.758Z,pressure,1,normal_breathing,30:02.8,2021-02-11T01:29:59.773Z
128,521,1025.08,2021-02-11T01:30:02.799Z,pressure,1,normal_breathing,30:02.8,2021-02-11T01:29:59.773Z
129,677,31.73,2021-02-11T01:30:02.802Z,temperature,1,normal_breathing,30:02.8,2021-02-11T01:29:59.773Z
130,520,1025.05,2021-02-11T01:30:02.840Z,pressure,1,normal_breathing,30:02.8,2021-02-11T01:29:59.773Z
131,676,31.69,2021-02-11T01:30:02.857Z,temperature,1,normal_breathing,30:02.9,2021-02-11T01:29:59.773Z
132,519,1025.05,2021-02-11T01:30:02.882Z,pressure,1,normal_breathing,30:02.9,2021-02-11T01:29:59.773Z
133,675,31.71,2021-02-11T01:30:02.912Z,temperature,1,normal_breathing,30:02.9,2021-02-11T01:29:59.773Z
134,518,1025.13,2021-02-11T01:30:02.923Z,pressure,1,normal_breathing,30:02.9,2021-02-11T01:29:59.773Z
135,517,1025.06,2021-02-11T01:30:02.964Z,pressure,1,normal_breathing,30:03.0,2021-02-11T01:29:59.773Z
136,674,31.74,2021-02-11T01:30:02.967Z,temperature,1,normal_breathing,30:03.0,2021-02-11T01:29:59.773Z
137,516,1025.06,2021-02-11T01:30:03.005Z,pressure,1,normal_breathing,30:03.0,2021-02-11T01:29:59.773Z
138,673,31.74,2021-02-11T01:30:03.022Z,temperature,1,normal_breathing,30:03.0,2021-02-11T01:29:59.773Z
139,515,1025.06,2021-02-11T01:30:03.047Z,pressure,1,normal_breathing,30:03.0,2021-02-11T01:29:59.773Z
140,672,31.73,2021-02-11T01:30:03.077Z,temperature,1,normal_breathing,30:03.1,2021-02-11T01:29:59.773Z
141,514,1025.06,2021-02-11T01:30:03.088Z,pressure,1,normal_breathing,30:03.1,2021-02-11T01:29:59.773Z
142,513,1025.05,2021-02-11T01:30:03.129Z,pressure,1,normal_breathing,30:03.1,2021-02-11T01:29:59.773Z
143,671,31.73,2021-02-11T01:30:03.132Z,temperature,1,normal_breathing,30:03.1,2021-02-11T01:29:59.773Z
144,512,1025,2021-02-11T01:30:03.171Z,pressure,1,normal_breathing,30:03.2,2021-02-11T01:29:59.773Z
145,670,31.7,2021-02-11T01:30:03.187Z,temperature,1,normal_breathing,30:03.2,2021-02-11T01:29:59.773Z
146,511,1025.03,2021-02-11T01:30:03.212Z,pressure,1,normal_breathing,30:03.2,2021-02-11T01:29:59.773Z
147,669,31.72,2021-02-11T01:30:03.242Z,temperature,1,normal_breathing,30:03.2,2021-02-11T01:29:59.773Z
148,510,1025.02,2021-02-11T01:30:03.253Z,pressure,1,normal_breathing,30:03.3,2021-02-11T01:29:59.773Z
149,509,1025.04,2021-02-11T01:30:03.294Z,pressure,1,normal_breathing,30:03.3,2021-02-11T01:29:59.773Z
150,668,31.71,2021-02-11T01:30:03.297Z,temperature,1,normal_breathing,30:03.3,2021-02-11T01:29:59.773Z
151,508,1025.05,2021-02-11T01:30:03.336Z,pressure,1,normal_breathing,30:03.3,2021-02-11T01:29:59.773Z
152,667,31.7,2021-02-11T01:30:03.352Z,temperature,1,normal_breathing,30:03.4,2021-02-11T01:29:59.773Z
153,507,1025.03,2021-02-11T01:30:03.377Z,pressure,1,normal_breathing,30:03.4,2021-02-11T01:29:59.773Z
154,666,31.74,2021-02-11T01:30:03.407Z,temperature,1,normal_breathing,30:03.4,2021-02-11T01:29:59.773Z
155,506,1025.05,2021-02-11T01:30:03.418Z,pressure,1,normal_breathing,30:03.4,2021-02-11T01:29:59.773Z
156,505,1025.03,2021-02-11T01:30:03.460Z,pressure,1,normal_breathing,30:03.5,2021-02-11T01:29:59.773Z
157,665,31.73,2021-02-11T01:30:03.462Z,temperature,1,normal_breathing,30:03.5,2021-02-11T01:29:59.773Z
