,id,value,date,type,event_id,event_type,datetime,start_time
0,2980,32.12,2021-02-11T01:31:00.243Z,temperature,2,normal_breathing,31:00.2,2021-02-11T01:31:00.243Z
1,3108,1025.12,2021-02-11T01:31:00.273Z,pressure,2,normal_breathing,31:00.3,2021-02-11T01:31:00.243Z
2,2979,32.01,2021-02-11T01:31:00.298Z,temperature,2,normal_breathing,31:00.3,2021-02-11T01:31:00.243Z
3,3107,1025.14,2021-02-11T01:31:00.315Z,pressure,2,normal_breathing,31:00.3,2021-02-11T01:31:00.243Z
4,2978,31.99,2021-02-11T01:31:00.353Z,temperature,2,normal_breathing,31:00.4,2021-02-11T01:31:00.243Z
5,3106,1025.14,2021-02-11T01:31:00.356Z,pressure,2,normal_breathing,31:00.4,2021-02-11T01:31:00.243Z
6,3105,1025.1,2021-02-11T01:31:00.397Z,pressure,2,normal_breathing,31:00.4,2021-02-11T01:31:00.243Z
7,2977,31.95,2021-02-11T01:31:00.408Z,temperature,2,normal_breathing,31:00.4,2021-02-11T01:31:00.243Z
8,3104,1025.12,2021-02-11T01:31:00.438Z,pressure,2,normal_breathing,31:00.4,2021-02-11T01:31:00.243Z
9,2976,31.9,2021-02-11T01:31:00.463Z,temperature,2,normal_breathing,31:00.5,2021-02-11T01:31:00.243Z
10,3103,1025.12,2021-02-11T01:31:00.480Z,pressure,2,normal_breathing,31:00.5,2021-02-11T01:31:00.243Z
11,2975,31.86,2021-02-11T01:31:00.518Z,temperature,2,normal_breathing,31:00.5,2021-02-11T01:31:00.243Z
12,3102,1025.07,2021-02-11T01:31:00.521Z,pressure,2,normal_breathing,31:00.5,2021-02-11T01:31:00.243Z
13,3101,1025.1,2021-02-11T01:31:00.562Z,pressure,2,normal_breathing,31:00.6,2021-02-11T01:31:00.243Z
14,2974,31.87,2021-02-11T01:31:00.573Z,temperature,2,normal_breathing,31:00.6,2021-02-11T01:31:00.243Z
15,3100,1025.09,2021-02-11T01:31:00.604Z,pressure,2,normal_breathing,31:00.6,2021-02-11T01:31:00.243Z
