,id,value,date,type,event_id,event_type,datetime,start_time
0,22558,1025.1,2021-02-11T02:16:45.294Z,pressure,13,talking,16:45.3,2021-02-11T02:16:45.294Z
1,22396,32.48,2021-02-11T02:16:45.319Z,temperature,13,talking,16:45.3,2021-02-11T02:16:45.294Z
2,22557,1025.13,2021-02-11T02:16:45.336Z,pressure,13,talking,16:45.3,2021-02-11T02:16:45.294Z
3,22395,32.44,2021-02-11T02:16:45.374Z,temperature,13,talking,16:45.4,2021-02-11T02:16:45.294Z
4,22556,1025.12,2021-02-11T02:16:45.377Z,pressure,13,talking,16:45.4,2021-02-11T02:16:45.294Z
5,22555,1025.12,2021-02-11T02:16:45.418Z,pressure,13,talking,16:45.4,2021-02-11T02:16:45.294Z
6,22394,32.44,2021-02-11T02:16:45.429Z,temperature,13,talking,16:45.4,2021-02-11T02:16:45.294Z
7,22554,1025.1,2021-02-11T02:16:45.460Z,pressure,13,talking,16:45.5,2021-02-11T02:16:45.294Z
8,22393,32.5,2021-02-11T02:16:45.484Z,temperature,13,talking,16:45.5,2021-02-11T02:16:45.294Z
9,22553,1025.08,2021-02-11T02:16:45.501Z,pressure,13,talking,16:45.5,2021-02-11T02:16:45.294Z
10,22392,32.49,2021-02-11T02:16:45.539Z,temperature,13,talking,16:45.5,2021-02-11T02:16:45.294Z
11,22552,1025.11,2021-02-11T02:16:45.542Z,pressure,13,talking,16:45.5,2021-02-11T02:16:45.294Z
12,22551,1025.14,2021-02-11T02:16:45.584Z,pressure,13,talking,16:45.6,2021-02-11T02:16:45.294Z
13,22391,32.54,2021-02-11T02:16:45.594Z,temperature,13,talking,16:45.6,2021-02-11T02:16:45.294Z
14,22550,1025.16,2021-02-11T02:16:45.625Z,pressure,13,talking,16:45.6,2021-02-11T02:16:45.294Z
15,22390,32.5,2021-02-11T02:16:45.649Z,temperature,13,talking,16:45.6,2021-02-11T02:16:45.294Z
16,22549,1025.14,2021-02-11T02:16:45.666Z,pressure,13,talking,16:45.7,2021-02-11T02:16:45.294Z
17,22389,32.57,2021-02-11T02:16:45.704Z,temperature,13,talking,16:45.7,2021-02-11T02:16:45.294Z
18,22548,1025.13,2021-02-11T02:16:45.707Z,pressure,13,talking,16:45.7,2021-02-11T02:16:45.294Z
19,22547,1025.1,2021-02-11T02:16:45.749Z,pressure,13,talking,16:45.7,2021-02-11T02:16:45.294Z
20,22388,32.58,2021-02-11T02:16:45.759Z,temperature,13,talking,16:45.8,2021-02-11T02:16:45.294Z
21,22546,1025.13,2021-02-11T02:16:45.790Z,pressure,13,talking,16:45.8,2021-02-11T02:16:45.294Z
22,22387,32.59,2021-02-11T02:16:45.814Z,temperature,13,talking,16:45.8,2021-02-11T02:16:45.294Z
23,22545,1025.1,2021-02-11T02:16:45.831Z,pressure,13,talking,16:45.8,2021-02-11T02:16:45.294Z
24,22386,32.63,2021-02-11T02:16:45.869Z,temperature,13,talking,16:45.9,2021-02-11T02:16:45.294Z
25,22544,1025.13,2021-02-11T02:16:45.873Z,pressure,13,talking,16:45.9,2021-02-11T02:16:45.294Z
26,22543,1025.13,2021-02-11T02:16:45.914Z,pressure,13,talking,16:45.9,2021-02-11T02:16:45.294Z
27,22385,32.62,2021-02-11T02:16:45.924Z,temperature,13,talking,16:45.9,2021-02-11T02:16:45.294Z
28,22542,1025.12,2021-02-11T02:16:45.955Z,pressure,13,talking,16:46.0,2021-02-11T02:16:45.294Z
29,22384,32.62,2021-02-11T02:16:45.979Z,temperature,13,talking,16:46.0,2021-02-11T02:16:45.294Z
30,22541,1025.12,2021-02-11T02:16:45.997Z,pressure,13,talking,16:46.0,2021-02-11T02:16:45.294Z
31,22383,32.61,2021-02-11T02:16:46.034Z,temperature,13,talking,16:46.0,2021-02-11T02:16:45.294Z
32,22540,1025.1,2021-02-11T02:16:46.038Z,pressure,13,talking,16:46.0,2021-02-11T02:16:45.294Z
33,22539,1025.14,2021-02-11T02:16:46.079Z,pressure,13,talking,16:46.1,2021-02-11T02:16:45.294Z
34,22382,32.66,2021-02-11T02:16:46.089Z,temperature,13,talking,16:46.1,2021-02-11T02:16:45.294Z
35,22538,1025.11,2021-02-11T02:16:46.121Z,pressure,13,talking,16:46.1,2021-02-11T02:16:45.294Z
36,22381,32.67,2021-02-11T02:16:46.144Z,temperature,13,talking,16:46.1,2021-02-11T02:16:45.294Z
37,22537,1025.1,2021-02-11T02:16:46.162Z,pressure,13,talking,16:46.2,2021-02-11T02:16:45.294Z
38,22380,32.62,2021-02-11T02:16:46.199Z,temperature,13,talking,16:46.2,2021-02-11T02:16:45.294Z
39,22536,1025.09,2021-02-11T02:16:46.203Z,pressure,13,talking,16:46.2,2021-02-11T02:16:45.294Z
40,22535,1025.12,2021-02-11T02:16:46.244Z,pressure,13,talking,16:46.2,2021-02-11T02:16:45.294Z
41,22379,32.69,2021-02-11T02:16:46.254Z,temperature,13,talking,16:46.3,2021-02-11T02:16:45.294Z
42,22534,1025.1,2021-02-11T02:16:46.286Z,pressure,13,talking,16:46.3,2021-02-11T02:16:45.294Z
43,22378,32.69,2021-02-11T02:16:46.309Z,temperature,13,talking,16:46.3,2021-02-11T02:16:45.294Z
44,22533,1025.12,2021-02-11T02:16:46.327Z,pressure,13,talking,16:46.3,2021-02-11T02:16:45.294Z
45,22377,32.71,2021-02-11T02:16:46.364Z,temperature,13,talking,16:46.4,2021-02-11T02:16:45.294Z
