,id,value,date,type,event_id,event_type,datetime,start_time
0,19018,1025.22,2021-02-11T02:15:23.053Z,pressure,11,talking,15:23.1,2021-02-11T02:15:23.053Z
1,18871,31.04,2021-02-11T02:15:23.084Z,temperature,11,talking,15:23.1,2021-02-11T02:15:23.053Z
2,19017,1025.19,2021-02-11T02:15:23.094Z,pressure,11,talking,15:23.1,2021-02-11T02:15:23.053Z
3,19016,1025.17,2021-02-11T02:15:23.135Z,pressure,11,talking,15:23.1,2021-02-11T02:15:23.053Z
4,18870,31.05,2021-02-11T02:15:23.139Z,temperature,11,talking,15:23.1,2021-02-11T02:15:23.053Z
5,19015,1025.13,2021-02-11T02:15:23.176Z,pressure,11,talking,15:23.2,2021-02-11T02:15:23.053Z
6,18869,31.1,2021-02-11T02:15:23.194Z,temperature,11,talking,15:23.2,2021-02-11T02:15:23.053Z
7,19014,1025.18,2021-02-11T02:15:23.218Z,pressure,11,talking,15:23.2,2021-02-11T02:15:23.053Z
8,18868,31.15,2021-02-11T02:15:23.249Z,temperature,11,talking,15:23.2,2021-02-11T02:15:23.053Z
9,19013,1025.19,2021-02-11T02:15:23.259Z,pressure,11,talking,15:23.3,2021-02-11T02:15:23.053Z
10,19012,1025.17,2021-02-11T02:15:23.300Z,pressure,11,talking,15:23.3,2021-02-11T02:15:23.053Z
11,18867,31.2,2021-02-11T02:15:23.304Z,temperature,11,talking,15:23.3,2021-02-11T02:15:23.053Z
12,19011,1025.19,2021-02-11T02:15:23.342Z,pressure,11,talking,15:23.3,2021-02-11T02:15:23.053Z
13,18866,31.27,2021-02-11T02:15:23.359Z,temperature,11,talking,15:23.4,2021-02-11T02:15:23.053Z
14,19010,1025.17,2021-02-11T02:15:23.383Z,pressure,11,talking,15:23.4,2021-02-11T02:15:23.053Z
15,18865,31.24,2021-02-11T02:15:23.414Z,temperature,11,talking,15:23.4,2021-02-11T02:15:23.053Z
16,19009,1025.2,2021-02-11T02:15:23.424Z,pressure,11,talking,15:23.4,2021-02-11T02:15:23.053Z
17,19008,1025.18,2021-02-11T02:15:23.465Z,pressure,11,talking,15:23.5,2021-02-11T02:15:23.053Z
18,18864,31.35,2021-02-11T02:15:23.469Z,temperature,11,talking,15:23.5,2021-02-11T02:15:23.053Z
19,19007,1025.16,2021-02-11T02:15:23.507Z,pressure,11,talking,15:23.5,2021-02-11T02:15:23.053Z
20,18863,31.37,2021-02-11T02:15:23.524Z,temperature,11,talking,15:23.5,2021-02-11T02:15:23.053Z
21,19006,1025.2,2021-02-11T02:15:23.548Z,pressure,11,talking,15:23.5,2021-02-11T02:15:23.053Z
22,18862,31.43,2021-02-11T02:15:23.579Z,temperature,11,talking,15:23.6,2021-02-11T02:15:23.053Z
23,19005,1025.19,2021-02-11T02:15:23.589Z,pressure,11,talking,15:23.6,2021-02-11T02:15:23.053Z
24,19004,1025.18,2021-02-11T02:15:23.631Z,pressure,11,talking,15:23.6,2021-02-11T02:15:23.053Z
25,18861,31.45,2021-02-11T02:15:23.634Z,temperature,11,talking,15:23.6,2021-02-11T02:15:23.053Z
26,19003,1025.2,2021-02-11T02:15:23.672Z,pressure,11,talking,15:23.7,2021-02-11T02:15:23.053Z
27,18860,31.45,2021-02-11T02:15:23.689Z,temperature,11,talking,15:23.7,2021-02-11T02:15:23.053Z
28,19002,1025.18,2021-02-11T02:15:23.713Z,pressure,11,talking,15:23.7,2021-02-11T02:15:23.053Z
29,18859,31.5,2021-02-11T02:15:23.744Z,temperature,11,talking,15:23.7,2021-02-11T02:15:23.053Z
30,19001,1025.17,2021-02-11T02:15:23.754Z,pressure,11,talking,15:23.8,2021-02-11T02:15:23.053Z
31,19000,1025.17,2021-02-11T02:15:23.796Z,pressure,11,talking,15:23.8,2021-02-11T02:15:23.053Z
32,18858,31.54,2021-02-11T02:15:23.799Z,temperature,11,talking,15:23.8,2021-02-11T02:15:23.053Z
33,18999,1025.18,2021-02-11T02:15:23.837Z,pressure,11,talking,15:23.8,2021-02-11T02:15:23.053Z
34,18857,31.58,2021-02-11T02:15:23.854Z,temperature,11,talking,15:23.9,2021-02-11T02:15:23.053Z
35,18998,1025.17,2021-02-11T02:15:23.878Z,pressure,11,talking,15:23.9,2021-02-11T02:15:23.053Z
36,18856,31.59,2021-02-11T02:15:23.910Z,temperature,11,talking,15:23.9,2021-02-11T02:15:23.053Z
37,18997,1025.19,2021-02-11T02:15:23.920Z,pressure,11,talking,15:23.9,2021-02-11T02:15:23.053Z
38,18996,1025.16,2021-02-11T02:15:23.961Z,pressure,11,talking,15:24.0,2021-02-11T02:15:23.053Z
39,18855,31.59,2021-02-11T02:15:23.965Z,temperature,11,talking,15:24.0,2021-02-11T02:15:23.053Z
40,18995,1025.17,2021-02-11T02:15:24.002Z,pressure,11,talking,15:24.0,2021-02-11T02:15:23.053Z
41,18854,31.64,2021-02-11T02:15:24.020Z,temperature,11,talking,15:24.0,2021-02-11T02:15:23.053Z
42,18994,1025.16,2021-02-11T02:15:24.044Z,pressure,11,talking,15:24.0,2021-02-11T02:15:23.053Z
43,18853,31.67,2021-02-11T02:15:24.075Z,temperature,11,talking,15:24.1,2021-02-11T02:15:23.053Z
44,19144,31.66,2021-02-11T02:15:24.079Z,temperature,11,talking,15:24.1,2021-02-11T02:15:23.053Z
45,18993,1025.18,2021-02-11T02:15:24.085Z,pressure,11,talking,15:24.1,2021-02-11T02:15:23.053Z
46,18992,1025.17,2021-02-11T02:15:24.126Z,pressure,11,talking,15:24.1,2021-02-11T02:15:23.053Z
47,18852,31.67,2021-02-11T02:15:24.130Z,temperature,11,talking,15:24.1,2021-02-11T02:15:23.053Z
48,19143,31.7,2021-02-11T02:15:24.134Z,temperature,11,talking,15:24.1,2021-02-11T02:15:23.053Z
49,18991,1025.17,2021-02-11T02:15:24.167Z,pressure,11,talking,15:24.2,2021-02-11T02:15:23.053Z
50,18851,31.64,2021-02-11T02:15:24.185Z,temperature,11,talking,15:24.2,2021-02-11T02:15:23.053Z
51,19142,31.7,2021-02-11T02:15:24.189Z,temperature,11,talking,15:24.2,2021-02-11T02:15:23.053Z
52,18990,1025.15,2021-02-11T02:15:24.209Z,pressure,11,talking,15:24.2,2021-02-11T02:15:23.053Z
53,18850,31.64,2021-02-11T02:15:24.240Z,temperature,11,talking,15:24.2,2021-02-11T02:15:23.053Z
54,19141,31.7,2021-02-11T02:15:24.244Z,temperature,11,talking,15:24.2,2021-02-11T02:15:23.053Z
55,18989,1025.17,2021-02-11T02:15:24.250Z,pressure,11,talking,15:24.2,2021-02-11T02:15:23.053Z
56,18988,1025.1,2021-02-11T02:15:24.291Z,pressure,11,talking,15:24.3,2021-02-11T02:15:23.053Z
57,18849,31.63,2021-02-11T02:15:24.295Z,temperature,11,talking,15:24.3,2021-02-11T02:15:23.053Z
58,19140,31.7,2021-02-11T02:15:24.299Z,temperature,11,talking,15:24.3,2021-02-11T02:15:23.053Z
59,18987,1025.13,2021-02-11T02:15:24.333Z,pressure,11,talking,15:24.3,2021-02-11T02:15:23.053Z
60,19139,31.68,2021-02-11T02:15:24.354Z,temperature,11,talking,15:24.4,2021-02-11T02:15:23.053Z
61,18986,1025.09,2021-02-11T02:15:24.374Z,pressure,11,talking,15:24.4,2021-02-11T02:15:23.053Z
62,19138,31.75,2021-02-11T02:15:24.409Z,temperature,11,talking,15:24.4,2021-02-11T02:15:23.053Z
63,18985,1025.13,2021-02-11T02:15:24.415Z,pressure,11,talking,15:24.4,2021-02-11T02:15:23.053Z
64,18984,1025.12,2021-02-11T02:15:24.456Z,pressure,11,talking,15:24.5,2021-02-11T02:15:23.053Z
65,19137,31.7,2021-02-11T02:15:24.464Z,temperature,11,talking,15:24.5,2021-02-11T02:15:23.053Z
66,18983,1025.1,2021-02-11T02:15:24.498Z,pressure,11,talking,15:24.5,2021-02-11T02:15:23.053Z
67,19136,31.7,2021-02-11T02:15:24.520Z,temperature,11,talking,15:24.5,2021-02-11T02:15:23.053Z
68,18982,1025.09,2021-02-11T02:15:24.539Z,pressure,11,talking,15:24.5,2021-02-11T02:15:23.053Z
69,19135,31.71,2021-02-11T02:15:24.575Z,temperature,11,talking,15:24.6,2021-02-11T02:15:23.053Z
70,18981,1025.06,2021-02-11T02:15:24.580Z,pressure,11,talking,15:24.6,2021-02-11T02:15:23.053Z
71,18980,1025.03,2021-02-11T02:15:24.622Z,pressure,11,talking,15:24.6,2021-02-11T02:15:23.053Z
72,19134,31.76,2021-02-11T02:15:24.630Z,temperature,11,talking,15:24.6,2021-02-11T02:15:23.053Z
73,18979,1025.01,2021-02-11T02:15:24.663Z,pressure,11,talking,15:24.7,2021-02-11T02:15:23.053Z
74,19133,31.71,2021-02-11T02:15:24.685Z,temperature,11,talking,15:24.7,2021-02-11T02:15:23.053Z
75,18978,1025,2021-02-11T02:15:24.704Z,pressure,11,talking,15:24.7,2021-02-11T02:15:23.053Z
76,19132,31.72,2021-02-11T02:15:24.740Z,temperature,11,talking,15:24.7,2021-02-11T02:15:23.053Z
77,18977,1024.99,2021-02-11T02:15:24.745Z,pressure,11,talking,15:24.7,2021-02-11T02:15:23.053Z
78,18976,1024.97,2021-02-11T02:15:24.787Z,pressure,11,talking,15:24.8,2021-02-11T02:15:23.053Z
79,19131,31.69,2021-02-11T02:15:24.795Z,temperature,11,talking,15:24.8,2021-02-11T02:15:23.053Z
80,18975,1024.98,2021-02-11T02:15:24.828Z,pressure,11,talking,15:24.8,2021-02-11T02:15:23.053Z
81,19130,31.73,2021-02-11T02:15:24.850Z,temperature,11,talking,15:24.8,2021-02-11T02:15:23.053Z
82,18974,1024.99,2021-02-11T02:15:24.869Z,pressure,11,talking,15:24.9,2021-02-11T02:15:23.053Z
