,id,value,date,type,event_id,event_type,datetime,start_time
0,7608,1025.16,2021-02-11T02:10:52.762Z,pressure,5,normal_breathing,10:52.8,2021-02-11T02:10:52.762Z
1,7342,30.74,2021-02-11T02:10:52.776Z,temperature,5,normal_breathing,10:52.8,2021-02-11T02:10:52.762Z
2,7607,1025.2,2021-02-11T02:10:52.804Z,pressure,5,normal_breathing,10:52.8,2021-02-11T02:10:52.762Z
3,7341,30.77,2021-02-11T02:10:52.831Z,temperature,5,normal_breathing,10:52.8,2021-02-11T02:10:52.762Z
4,7606,1025.21,2021-02-11T02:10:52.845Z,pressure,5,normal_breathing,10:52.8,2021-02-11T02:10:52.762Z
5,7340,30.8,2021-02-11T02:10:52.886Z,temperature,5,normal_breathing,10:52.9,2021-02-11T02:10:52.762Z
6,7605,1025.19,2021-02-11T02:10:52.886Z,pressure,5,normal_breathing,10:52.9,2021-02-11T02:10:52.762Z
7,7604,1025.16,2021-02-11T02:10:52.928Z,pressure,5,normal_breathing,10:52.9,2021-02-11T02:10:52.762Z
8,7339,30.85,2021-02-11T02:10:52.941Z,temperature,5,normal_breathing,10:52.9,2021-02-11T02:10:52.762Z
9,7603,1025.15,2021-02-11T02:10:52.969Z,pressure,5,normal_breathing,10:53.0,2021-02-11T02:10:52.762Z
10,7338,30.86,2021-02-11T02:10:52.997Z,temperature,5,normal_breathing,10:53.0,2021-02-11T02:10:52.762Z
11,7602,1025.13,2021-02-11T02:10:53.010Z,pressure,5,normal_breathing,10:53.0,2021-02-11T02:10:52.762Z
12,7337,30.92,2021-02-11T02:10:53.052Z,temperature,5,normal_breathing,10:53.1,2021-02-11T02:10:52.762Z
13,7601,1025.15,2021-02-11T02:10:53.052Z,pressure,5,normal_breathing,10:53.1,2021-02-11T02:10:52.762Z
14,7600,1025.2,2021-02-11T02:10:53.093Z,pressure,5,normal_breathing,10:53.1,2021-02-11T02:10:52.762Z
15,7336,30.98,2021-02-11T02:10:53.107Z,temperature,5,normal_breathing,10:53.1,2021-02-11T02:10:52.762Z
16,7599,1025.16,2021-02-11T02:10:53.134Z,pressure,5,normal_breathing,10:53.1,2021-02-11T02:10:52.762Z
17,7335,31,2021-02-11T02:10:53.162Z,temperature,5,normal_breathing,10:53.2,2021-02-11T02:10:52.762Z
18,7598,1025.16,2021-02-11T02:10:53.176Z,pressure,5,normal_breathing,10:53.2,2021-02-11T02:10:52.762Z
19,7334,31.06,2021-02-11T02:10:53.217Z,temperature,5,normal_breathing,10:53.2,2021-02-11T02:10:52.762Z
20,7597,1025.16,2021-02-11T02:10:53.217Z,pressure,5,normal_breathing,10:53.2,2021-02-11T02:10:52.762Z
21,7596,1025.16,2021-02-11T02:10:53.258Z,pressure,5,normal_breathing,10:53.3,2021-02-11T02:10:52.762Z
22,7333,31.09,2021-02-11T02:10:53.272Z,temperature,5,normal_breathing,10:53.3,2021-02-11T02:10:52.762Z
23,7595,1025.16,2021-02-11T02:10:53.299Z,pressure,5,normal_breathing,10:53.3,2021-02-11T02:10:52.762Z
24,7332,31.12,2021-02-11T02:10:53.327Z,temperature,5,normal_breathing,10:53.3,2021-02-11T02:10:52.762Z
25,7594,1025.15,2021-02-11T02:10:53.341Z,pressure,5,normal_breathing,10:53.3,2021-02-11T02:10:52.762Z
26,7331,31.2,2021-02-11T02:10:53.382Z,temperature,5,normal_breathing,10:53.4,2021-02-11T02:10:52.762Z
27,7593,1025.16,2021-02-11T02:10:53.382Z,pressure,5,normal_breathing,10:53.4,2021-02-11T02:10:52.762Z
