,id,value,date,type,event_id,event_type,datetime,start_time
0,21762,1025.09,2021-02-11T01:38:19.935Z,pressure,12,talking,38:19.9,2021-02-11T01:38:19.935Z
1,21658,32.59,2021-02-11T01:38:19.938Z,temperature,12,talking,38:19.9,2021-02-11T01:38:19.935Z
2,21761,1025.03,2021-02-11T01:38:19.977Z,pressure,12,talking,38:20.0,2021-02-11T01:38:19.935Z
3,21657,32.61,2021-02-11T01:38:19.993Z,temperature,12,talking,38:20.0,2021-02-11T01:38:19.935Z
4,21760,1025.09,2021-02-11T01:38:20.018Z,pressure,12,talking,38:20.0,2021-02-11T01:38:19.935Z
5,21656,32.64,2021-02-11T01:38:20.048Z,temperature,12,talking,38:20.0,2021-02-11T01:38:19.935Z
6,21759,1025.07,2021-02-11T01:38:20.059Z,pressure,12,talking,38:20.1,2021-02-11T01:38:19.935Z
7,21758,1024.92,2021-02-11T01:38:20.100Z,pressure,12,talking,38:20.1,2021-02-11T01:38:19.935Z
8,21655,32.64,2021-02-11T01:38:20.103Z,temperature,12,talking,38:20.1,2021-02-11T01:38:19.935Z
9,21757,1024.92,2021-02-11T01:38:20.142Z,pressure,12,talking,38:20.1,2021-02-11T01:38:19.935Z
10,21654,32.64,2021-02-11T01:38:20.158Z,temperature,12,talking,38:20.2,2021-02-11T01:38:19.935Z
11,21756,1024.95,2021-02-11T01:38:20.183Z,pressure,12,talking,38:20.2,2021-02-11T01:38:19.935Z
12,21653,32.68,2021-02-11T01:38:20.213Z,temperature,12,talking,38:20.2,2021-02-11T01:38:19.935Z
13,21755,1024.96,2021-02-11T01:38:20.224Z,pressure,12,talking,38:20.2,2021-02-11T01:38:19.935Z
14,21754,1025.07,2021-02-11T01:38:20.266Z,pressure,12,talking,38:20.3,2021-02-11T01:38:19.935Z
15,21652,32.68,2021-02-11T01:38:20.268Z,temperature,12,talking,38:20.3,2021-02-11T01:38:19.935Z
16,21753,1025.05,2021-02-11T01:38:20.307Z,pressure,12,talking,38:20.3,2021-02-11T01:38:19.935Z
17,21651,32.69,2021-02-11T01:38:20.323Z,temperature,12,talking,38:20.3,2021-02-11T01:38:19.935Z
18,21752,1025.08,2021-02-11T01:38:20.348Z,pressure,12,talking,38:20.3,2021-02-11T01:38:19.935Z
19,21650,32.69,2021-02-11T01:38:20.378Z,temperature,12,talking,38:20.4,2021-02-11T01:38:19.935Z
20,21751,1025.14,2021-02-11T01:38:20.389Z,pressure,12,talking,38:20.4,2021-02-11T01:38:19.935Z
21,21750,1025.16,2021-02-11T01:38:20.431Z,pressure,12,talking,38:20.4,2021-02-11T01:38:19.935Z
22,21649,32.71,2021-02-11T01:38:20.433Z,temperature,12,talking,38:20.4,2021-02-11T01:38:19.935Z
23,21749,1025.13,2021-02-11T01:38:20.472Z,pressure,12,talking,38:20.5,2021-02-11T01:38:19.935Z
24,21648,32.75,2021-02-11T01:38:20.488Z,temperature,12,talking,38:20.5,2021-02-11T01:38:19.935Z
25,21748,1025.06,2021-02-11T01:38:20.513Z,pressure,12,talking,38:20.5,2021-02-11T01:38:19.935Z
26,21647,32.72,2021-02-11T01:38:20.543Z,temperature,12,talking,38:20.5,2021-02-11T01:38:19.935Z
27,21747,1025.14,2021-02-11T01:38:20.555Z,pressure,12,talking,38:20.6,2021-02-11T01:38:19.935Z
28,21746,1025.11,2021-02-11T01:38:20.596Z,pressure,12,talking,38:20.6,2021-02-11T01:38:19.935Z
29,21646,32.76,2021-02-11T01:38:20.598Z,temperature,12,talking,38:20.6,2021-02-11T01:38:19.935Z
30,21745,1025.11,2021-02-11T01:38:20.637Z,pressure,12,talking,38:20.6,2021-02-11T01:38:19.935Z
31,21645,32.81,2021-02-11T01:38:20.653Z,temperature,12,talking,38:20.7,2021-02-11T01:38:19.935Z
32,21744,1025.28,2021-02-11T01:38:20.678Z,pressure,12,talking,38:20.7,2021-02-11T01:38:19.935Z
33,21644,32.78,2021-02-11T01:38:20.708Z,temperature,12,talking,38:20.7,2021-02-11T01:38:19.935Z
34,21743,1025.17,2021-02-11T01:38:20.720Z,pressure,12,talking,38:20.7,2021-02-11T01:38:19.935Z
35,21742,1025.15,2021-02-11T01:38:20.761Z,pressure,12,talking,38:20.8,2021-02-11T01:38:19.935Z
36,21643,32.81,2021-02-11T01:38:20.763Z,temperature,12,talking,38:20.8,2021-02-11T01:38:19.935Z
37,21741,1025.13,2021-02-11T01:38:20.802Z,pressure,12,talking,38:20.8,2021-02-11T01:38:19.935Z
38,21642,32.83,2021-02-11T01:38:20.818Z,temperature,12,talking,38:20.8,2021-02-11T01:38:19.935Z
