,id,value,date,type,event_id,event_type,datetime,start_time
0,8360,31.71,2021-02-11T01:33:06.699Z,temperature,5,normal_breathing,33:06.7,2021-02-11T01:33:06.699Z
1,8485,1025.03,2021-02-11T01:33:06.709Z,pressure,5,normal_breathing,33:06.7,2021-02-11T01:33:06.699Z
2,8484,1025.05,2021-02-11T01:33:06.750Z,pressure,5,normal_breathing,33:06.7,2021-02-11T01:33:06.699Z
3,8359,31.74,2021-02-11T01:33:06.754Z,temperature,5,normal_breathing,33:06.8,2021-02-11T01:33:06.699Z
4,8483,1025.03,2021-02-11T01:33:06.791Z,pressure,5,normal_breathing,33:06.8,2021-02-11T01:33:06.699Z
5,8358,31.83,2021-02-11T01:33:06.809Z,temperature,5,normal_breathing,33:06.8,2021-02-11T01:33:06.699Z
6,8482,1025.01,2021-02-11T01:33:06.832Z,pressure,5,normal_breathing,33:06.8,2021-02-11T01:33:06.699Z
7,8357,31.86,2021-02-11T01:33:06.864Z,temperature,5,normal_breathing,33:06.9,2021-02-11T01:33:06.699Z
8,8481,1025.03,2021-02-11T01:33:06.874Z,pressure,5,normal_breathing,33:06.9,2021-02-11T01:33:06.699Z
9,8480,1025.03,2021-02-11T01:33:06.915Z,pressure,5,normal_breathing,33:06.9,2021-02-11T01:33:06.699Z
10,8356,31.9,2021-02-11T01:33:06.919Z,temperature,5,normal_breathing,33:06.9,2021-02-11T01:33:06.699Z
11,8479,1025.07,2021-02-11T01:33:06.956Z,pressure,5,normal_breathing,33:07.0,2021-02-11T01:33:06.699Z
12,8355,31.99,2021-02-11T01:33:06.974Z,temperature,5,normal_breathing,33:07.0,2021-02-11T01:33:06.699Z
13,8478,1025.02,2021-02-11T01:33:06.997Z,pressure,5,normal_breathing,33:07.0,2021-02-11T01:33:06.699Z
14,8354,32.01,2021-02-11T01:33:07.029Z,temperature,5,normal_breathing,33:07.0,2021-02-11T01:33:06.699Z
15,8477,1025.05,2021-02-11T01:33:07.039Z,pressure,5,normal_breathing,33:07.0,2021-02-11T01:33:06.699Z
16,8476,1025.03,2021-02-11T01:33:07.080Z,pressure,5,normal_breathing,33:07.1,2021-02-11T01:33:06.699Z
17,8353,32.04,2021-02-11T01:33:07.084Z,temperature,5,normal_breathing,33:07.1,2021-02-11T01:33:06.699Z
18,8475,1025.03,2021-02-11T01:33:07.121Z,pressure,5,normal_breathing,33:07.1,2021-02-11T01:33:06.699Z
19,8352,32.1,2021-02-11T01:33:07.139Z,temperature,5,normal_breathing,33:07.1,2021-02-11T01:33:06.699Z
20,8474,1025.05,2021-02-11T01:33:07.162Z,pressure,5,normal_breathing,33:07.2,2021-02-11T01:33:06.699Z
21,8351,32.17,2021-02-11T01:33:07.194Z,temperature,5,normal_breathing,33:07.2,2021-02-11T01:33:06.699Z
22,8473,1025.02,2021-02-11T01:33:07.204Z,pressure,5,normal_breathing,33:07.2,2021-02-11T01:33:06.699Z
23,8472,1025.04,2021-02-11T01:33:07.245Z,pressure,5,normal_breathing,33:07.2,2021-02-11T01:33:06.699Z
24,8350,32.16,2021-02-11T01:33:07.249Z,temperature,5,normal_breathing,33:07.2,2021-02-11T01:33:06.699Z
25,8471,1025.01,2021-02-11T01:33:07.286Z,pressure,5,normal_breathing,33:07.3,2021-02-11T01:33:06.699Z
26,8349,32.22,2021-02-11T01:33:07.304Z,temperature,5,normal_breathing,33:07.3,2021-02-11T01:33:06.699Z
27,8470,1025.03,2021-02-11T01:33:07.327Z,pressure,5,normal_breathing,33:07.3,2021-02-11T01:33:06.699Z
28,8348,32.27,2021-02-11T01:33:07.359Z,temperature,5,normal_breathing,33:07.4,2021-02-11T01:33:06.699Z
29,8469,1025.04,2021-02-11T01:33:07.369Z,pressure,5,normal_breathing,33:07.4,2021-02-11T01:33:06.699Z
30,8468,1025,2021-02-11T01:33:07.410Z,pressure,5,normal_breathing,33:07.4,2021-02-11T01:33:06.699Z
31,8347,32.27,2021-02-11T01:33:07.414Z,temperature,5,normal_breathing,33:07.4,2021-02-11T01:33:06.699Z
32,8467,1025,2021-02-11T01:33:07.451Z,pressure,5,normal_breathing,33:07.5,2021-02-11T01:33:06.699Z
33,8346,32.32,2021-02-11T01:33:07.469Z,temperature,5,normal_breathing,33:07.5,2021-02-11T01:33:06.699Z
34,8466,1024.99,2021-02-11T01:33:07.492Z,pressure,5,normal_breathing,33:07.5,2021-02-11T01:33:06.699Z
35,8345,32.35,2021-02-11T01:33:07.524Z,temperature,5,normal_breathing,33:07.5,2021-02-11T01:33:06.699Z
36,8465,1024.91,2021-02-11T01:33:07.534Z,pressure,5,normal_breathing,33:07.5,2021-02-11T01:33:06.699Z
37,8464,1024.92,2021-02-11T01:33:07.575Z,pressure,5,normal_breathing,33:07.6,2021-02-11T01:33:06.699Z
38,8344,32.4,2021-02-11T01:33:07.579Z,temperature,5,normal_breathing,33:07.6,2021-02-11T01:33:06.699Z
39,8463,1024.87,2021-02-11T01:33:07.616Z,pressure,5,normal_breathing,33:07.6,2021-02-11T01:33:06.699Z
40,8343,32.41,2021-02-11T01:33:07.634Z,temperature,5,normal_breathing,33:07.6,2021-02-11T01:33:06.699Z
41,8462,1024.84,2021-02-11T01:33:07.658Z,pressure,5,normal_breathing,33:07.7,2021-02-11T01:33:06.699Z
42,8342,32.45,2021-02-11T01:33:07.689Z,temperature,5,normal_breathing,33:07.7,2021-02-11T01:33:06.699Z
43,8461,1024.83,2021-02-11T01:33:07.699Z,pressure,5,normal_breathing,33:07.7,2021-02-11T01:33:06.699Z
44,8460,1024.81,2021-02-11T01:33:07.740Z,pressure,5,normal_breathing,33:07.7,2021-02-11T01:33:06.699Z
45,8341,32.5,2021-02-11T01:33:07.744Z,temperature,5,normal_breathing,33:07.7,2021-02-11T01:33:06.699Z
46,8459,1024.79,2021-02-11T01:33:07.781Z,pressure,5,normal_breathing,33:07.8,2021-02-11T01:33:06.699Z
47,8340,32.46,2021-02-11T01:33:07.799Z,temperature,5,normal_breathing,33:07.8,2021-02-11T01:33:06.699Z
48,8458,1024.78,2021-02-11T01:33:07.823Z,pressure,5,normal_breathing,33:07.8,2021-02-11T01:33:06.699Z
49,8339,32.55,2021-02-11T01:33:07.854Z,temperature,5,normal_breathing,33:07.9,2021-02-11T01:33:06.699Z
50,8457,1024.74,2021-02-11T01:33:07.864Z,pressure,5,normal_breathing,33:07.9,2021-02-11T01:33:06.699Z
51,8456,1024.77,2021-02-11T01:33:07.905Z,pressure,5,normal_breathing,33:07.9,2021-02-11T01:33:06.699Z
52,8338,32.54,2021-02-11T01:33:07.909Z,temperature,5,normal_breathing,33:07.9,2021-02-11T01:33:06.699Z
53,8455,1024.77,2021-02-11T01:33:07.946Z,pressure,5,normal_breathing,33:07.9,2021-02-11T01:33:06.699Z
54,8337,32.61,2021-02-11T01:33:07.964Z,temperature,5,normal_breathing,33:08.0,2021-02-11T01:33:06.699Z
55,8454,1024.76,2021-02-11T01:33:07.988Z,pressure,5,normal_breathing,33:08.0,2021-02-11T01:33:06.699Z
56,8336,32.59,2021-02-11T01:33:08.019Z,temperature,5,normal_breathing,33:08.0,2021-02-11T01:33:06.699Z
57,8453,1024.77,2021-02-11T01:33:08.029Z,pressure,5,normal_breathing,33:08.0,2021-02-11T01:33:06.699Z
58,8452,1024.75,2021-02-11T01:33:08.070Z,pressure,5,normal_breathing,33:08.1,2021-02-11T01:33:06.699Z
59,8335,32.64,2021-02-11T01:33:08.074Z,temperature,5,normal_breathing,33:08.1,2021-02-11T01:33:06.699Z
60,8451,1024.73,2021-02-11T01:33:08.111Z,pressure,5,normal_breathing,33:08.1,2021-02-11T01:33:06.699Z
61,8334,32.63,2021-02-11T01:33:08.129Z,temperature,5,normal_breathing,33:08.1,2021-02-11T01:33:06.699Z
