,id,value,date,type,event_id,event_type,datetime,start_time
0,2820,1025.01,2021-02-11T01:54:29.064Z,pressure,2,talking,54:29.1,2021-02-11T01:54:29.064Z
1,2819,1024.96,2021-02-11T01:54:29.105Z,pressure,2,talking,54:29.1,2021-02-11T01:54:29.064Z
2,2674,31.33,2021-02-11T01:54:29.117Z,temperature,2,talking,54:29.1,2021-02-11T01:54:29.064Z
3,2818,1024.95,2021-02-11T01:54:29.147Z,pressure,2,talking,54:29.1,2021-02-11T01:54:29.064Z
4,2673,31.36,2021-02-11T01:54:29.172Z,temperature,2,talking,54:29.2,2021-02-11T01:54:29.064Z
5,2817,1024.9,2021-02-11T01:54:29.188Z,pressure,2,talking,54:29.2,2021-02-11T01:54:29.064Z
6,2672,31.39,2021-02-11T01:54:29.227Z,temperature,2,talking,54:29.2,2021-02-11T01:54:29.064Z
7,2816,1024.84,2021-02-11T01:54:29.229Z,pressure,2,talking,54:29.2,2021-02-11T01:54:29.064Z
8,2815,1024.84,2021-02-11T01:54:29.271Z,pressure,2,talking,54:29.3,2021-02-11T01:54:29.064Z
9,2671,31.45,2021-02-11T01:54:29.282Z,temperature,2,talking,54:29.3,2021-02-11T01:54:29.064Z
10,2814,1024.85,2021-02-11T01:54:29.312Z,pressure,2,talking,54:29.3,2021-02-11T01:54:29.064Z
11,2670,31.49,2021-02-11T01:54:29.337Z,temperature,2,talking,54:29.3,2021-02-11T01:54:29.064Z
12,2813,1024.85,2021-02-11T01:54:29.353Z,pressure,2,talking,54:29.4,2021-02-11T01:54:29.064Z
13,2669,31.51,2021-02-11T01:54:29.392Z,temperature,2,talking,54:29.4,2021-02-11T01:54:29.064Z
14,2812,1024.83,2021-02-11T01:54:29.395Z,pressure,2,talking,54:29.4,2021-02-11T01:54:29.064Z
15,2811,1024.84,2021-02-11T01:54:29.436Z,pressure,2,talking,54:29.4,2021-02-11T01:54:29.064Z
16,2668,31.53,2021-02-11T01:54:29.448Z,temperature,2,talking,54:29.4,2021-02-11T01:54:29.064Z
17,2810,1024.78,2021-02-11T01:54:29.477Z,pressure,2,talking,54:29.5,2021-02-11T01:54:29.064Z
18,2667,31.63,2021-02-11T01:54:29.503Z,temperature,2,talking,54:29.5,2021-02-11T01:54:29.064Z
19,2809,1024.79,2021-02-11T01:54:29.519Z,pressure,2,talking,54:29.5,2021-02-11T01:54:29.064Z
20,2666,31.6,2021-02-11T01:54:29.558Z,temperature,2,talking,54:29.6,2021-02-11T01:54:29.064Z
21,2808,1024.82,2021-02-11T01:54:29.560Z,pressure,2,talking,54:29.6,2021-02-11T01:54:29.064Z
22,2807,1024.8,2021-02-11T01:54:29.601Z,pressure,2,talking,54:29.6,2021-02-11T01:54:29.064Z
23,2665,31.7,2021-02-11T01:54:29.613Z,temperature,2,talking,54:29.6,2021-02-11T01:54:29.064Z
24,2806,1024.84,2021-02-11T01:54:29.642Z,pressure,2,talking,54:29.6,2021-02-11T01:54:29.064Z
25,2664,31.73,2021-02-11T01:54:29.668Z,temperature,2,talking,54:29.7,2021-02-11T01:54:29.064Z
26,2805,1024.85,2021-02-11T01:54:29.684Z,pressure,2,talking,54:29.7,2021-02-11T01:54:29.064Z
27,2663,31.76,2021-02-11T01:54:29.723Z,temperature,2,talking,54:29.7,2021-02-11T01:54:29.064Z
28,2804,1024.87,2021-02-11T01:54:29.725Z,pressure,2,talking,54:29.7,2021-02-11T01:54:29.064Z
29,2803,1024.86,2021-02-11T01:54:29.766Z,pressure,2,talking,54:29.8,2021-02-11T01:54:29.064Z
30,2662,31.76,2021-02-11T01:54:29.778Z,temperature,2,talking,54:29.8,2021-02-11T01:54:29.064Z
31,2802,1024.86,2021-02-11T01:54:29.808Z,pressure,2,talking,54:29.8,2021-02-11T01:54:29.064Z
32,2661,31.85,2021-02-11T01:54:29.833Z,temperature,2,talking,54:29.8,2021-02-11T01:54:29.064Z
33,2801,1024.83,2021-02-11T01:54:29.849Z,pressure,2,talking,54:29.8,2021-02-11T01:54:29.064Z
34,2660,31.85,2021-02-11T01:54:29.888Z,temperature,2,talking,54:29.9,2021-02-11T01:54:29.064Z
35,2800,1024.82,2021-02-11T01:54:29.890Z,pressure,2,talking,54:29.9,2021-02-11T01:54:29.064Z
36,2799,1024.83,2021-02-11T01:54:29.932Z,pressure,2,talking,54:29.9,2021-02-11T01:54:29.064Z
37,2659,31.87,2021-02-11T01:54:29.943Z,temperature,2,talking,54:29.9,2021-02-11T01:54:29.064Z
38,2798,1024.86,2021-02-11T01:54:29.973Z,pressure,2,talking,54:30.0,2021-02-11T01:54:29.064Z
39,2658,31.87,2021-02-11T01:54:29.998Z,temperature,2,talking,54:30.0,2021-02-11T01:54:29.064Z
40,2797,1024.85,2021-02-11T01:54:30.014Z,pressure,2,talking,54:30.0,2021-02-11T01:54:29.064Z
41,2657,31.94,2021-02-11T01:54:30.053Z,temperature,2,talking,54:30.1,2021-02-11T01:54:29.064Z
42,2796,1024.99,2021-02-11T01:54:30.055Z,pressure,2,talking,54:30.1,2021-02-11T01:54:29.064Z
43,2795,1025.06,2021-02-11T01:54:30.097Z,pressure,2,talking,54:30.1,2021-02-11T01:54:29.064Z
44,2656,31.96,2021-02-11T01:54:30.108Z,temperature,2,talking,54:30.1,2021-02-11T01:54:29.064Z
45,2794,1025.19,2021-02-11T01:54:30.138Z,pressure,2,talking,54:30.1,2021-02-11T01:54:29.064Z
46,2655,31.99,2021-02-11T01:54:30.163Z,temperature,2,talking,54:30.2,2021-02-11T01:54:29.064Z
47,2793,1025.39,2021-02-11T01:54:30.179Z,pressure,2,talking,54:30.2,2021-02-11T01:54:29.064Z
48,2654,32,2021-02-11T01:54:30.218Z,temperature,2,talking,54:30.2,2021-02-11T01:54:29.064Z
49,2792,1025.39,2021-02-11T01:54:30.221Z,pressure,2,talking,54:30.2,2021-02-11T01:54:29.064Z
50,2791,1025.37,2021-02-11T01:54:30.262Z,pressure,2,talking,54:30.3,2021-02-11T01:54:29.064Z
51,2653,32.05,2021-02-11T01:54:30.274Z,temperature,2,talking,54:30.3,2021-02-11T01:54:29.064Z
52,2790,1025.43,2021-02-11T01:54:30.303Z,pressure,2,talking,54:30.3,2021-02-11T01:54:29.064Z
53,2652,32.04,2021-02-11T01:54:30.329Z,temperature,2,talking,54:30.3,2021-02-11T01:54:29.064Z
54,2789,1025.44,2021-02-11T01:54:30.345Z,pressure,2,talking,54:30.3,2021-02-11T01:54:29.064Z
55,2651,32.08,2021-02-11T01:54:30.384Z,temperature,2,talking,54:30.4,2021-02-11T01:54:29.064Z
56,2788,1025.43,2021-02-11T01:54:30.386Z,pressure,2,talking,54:30.4,2021-02-11T01:54:29.064Z
57,2787,1025.44,2021-02-11T01:54:30.427Z,pressure,2,talking,54:30.4,2021-02-11T01:54:29.064Z
58,2650,32.09,2021-02-11T01:54:30.439Z,temperature,2,talking,54:30.4,2021-02-11T01:54:29.064Z
59,2786,1025.39,2021-02-11T01:54:30.469Z,pressure,2,talking,54:30.5,2021-02-11T01:54:29.064Z
60,2649,32.09,2021-02-11T01:54:30.494Z,temperature,2,talking,54:30.5,2021-02-11T01:54:29.064Z
61,2785,1025.44,2021-02-11T01:54:30.510Z,pressure,2,talking,54:30.5,2021-02-11T01:54:29.064Z
62,2648,32.11,2021-02-11T01:54:30.549Z,temperature,2,talking,54:30.5,2021-02-11T01:54:29.064Z
63,2784,1025.44,2021-02-11T01:54:30.551Z,pressure,2,talking,54:30.6,2021-02-11T01:54:29.064Z
64,2783,1025.47,2021-02-11T01:54:30.592Z,pressure,2,talking,54:30.6,2021-02-11T01:54:29.064Z
65,2647,32.15,2021-02-11T01:54:30.604Z,temperature,2,talking,54:30.6,2021-02-11T01:54:29.064Z
66,2782,1025.44,2021-02-11T01:54:30.634Z,pressure,2,talking,54:30.6,2021-02-11T01:54:29.064Z
67,2646,32.12,2021-02-11T01:54:30.659Z,temperature,2,talking,54:30.7,2021-02-11T01:54:29.064Z
68,2781,1025.49,2021-02-11T01:54:30.675Z,pressure,2,talking,54:30.7,2021-02-11T01:54:29.064Z
69,2645,32.03,2021-02-11T01:54:30.714Z,temperature,2,talking,54:30.7,2021-02-11T01:54:29.064Z
70,2780,1025.46,2021-02-11T01:54:30.716Z,pressure,2,talking,54:30.7,2021-02-11T01:54:29.064Z
71,2779,1025.44,2021-02-11T01:54:30.758Z,pressure,2,talking,54:30.8,2021-02-11T01:54:29.064Z
72,2644,31.93,2021-02-11T01:54:30.769Z,temperature,2,talking,54:30.8,2021-02-11T01:54:29.064Z
73,2778,1025.44,2021-02-11T01:54:30.799Z,pressure,2,talking,54:30.8,2021-02-11T01:54:29.064Z
74,2643,31.89,2021-02-11T01:54:30.824Z,temperature,2,talking,54:30.8,2021-02-11T01:54:29.064Z
75,2777,1025.47,2021-02-11T01:54:30.840Z,pressure,2,talking,54:30.8,2021-02-11T01:54:29.064Z
76,2642,31.82,2021-02-11T01:54:30.879Z,temperature,2,talking,54:30.9,2021-02-11T01:54:29.064Z
77,2776,1025.49,2021-02-11T01:54:30.882Z,pressure,2,talking,54:30.9,2021-02-11T01:54:29.064Z
78,2775,1025.45,2021-02-11T01:54:30.923Z,pressure,2,talking,54:30.9,2021-02-11T01:54:29.064Z
79,2641,31.73,2021-02-11T01:54:30.934Z,temperature,2,talking,54:30.9,2021-02-11T01:54:29.064Z
80,2774,1025.45,2021-02-11T01:54:30.964Z,pressure,2,talking,54:31.0,2021-02-11T01:54:29.064Z
81,2640,31.73,2021-02-11T01:54:30.989Z,temperature,2,talking,54:31.0,2021-02-11T01:54:29.064Z
82,2773,1025.47,2021-02-11T01:54:31.005Z,pressure,2,talking,54:31.0,2021-02-11T01:54:29.064Z
83,2639,31.61,2021-02-11T01:54:31.044Z,temperature,2,talking,54:31.0,2021-02-11T01:54:29.064Z
84,2772,1025.44,2021-02-11T01:54:31.047Z,pressure,2,talking,54:31.0,2021-02-11T01:54:29.064Z
85,2771,1025.46,2021-02-11T01:54:31.088Z,pressure,2,talking,54:31.1,2021-02-11T01:54:29.064Z
86,2638,31.6,2021-02-11T01:54:31.099Z,temperature,2,talking,54:31.1,2021-02-11T01:54:29.064Z
