,id,value,date,type,event_id,event_type,datetime,start_time
0,620,1025.4,2021-02-11T01:53:39.682Z,pressure,1,talking,53:39.7,2021-02-11T01:53:39.682Z
1,523,31.13,2021-02-11T01:53:39.693Z,temperature,1,talking,53:39.7,2021-02-11T01:53:39.682Z
2,619,1025.41,2021-02-11T01:53:39.723Z,pressure,1,talking,53:39.7,2021-02-11T01:53:39.682Z
3,522,31.11,2021-02-11T01:53:39.748Z,temperature,1,talking,53:39.7,2021-02-11T01:53:39.682Z
4,618,1025.42,2021-02-11T01:53:39.765Z,pressure,1,talking,53:39.8,2021-02-11T01:53:39.682Z
5,521,31.1,2021-02-11T01:53:39.803Z,temperature,1,talking,53:39.8,2021-02-11T01:53:39.682Z
6,617,1025.41,2021-02-11T01:53:39.806Z,pressure,1,talking,53:39.8,2021-02-11T01:53:39.682Z
7,616,1025.42,2021-02-11T01:53:39.847Z,pressure,1,talking,53:39.8,2021-02-11T01:53:39.682Z
8,520,31.08,2021-02-11T01:53:39.858Z,temperature,1,talking,53:39.9,2021-02-11T01:53:39.682Z
9,615,1025.39,2021-02-11T01:53:39.889Z,pressure,1,talking,53:39.9,2021-02-11T01:53:39.682Z
10,519,31.09,2021-02-11T01:53:39.913Z,temperature,1,talking,53:39.9,2021-02-11T01:53:39.682Z
11,614,1025.38,2021-02-11T01:53:39.930Z,pressure,1,talking,53:39.9,2021-02-11T01:53:39.682Z
12,518,31.07,2021-02-11T01:53:39.968Z,temperature,1,talking,53:40.0,2021-02-11T01:53:39.682Z
13,613,1025.42,2021-02-11T01:53:39.971Z,pressure,1,talking,53:40.0,2021-02-11T01:53:39.682Z
14,612,1025.38,2021-02-11T01:53:40.013Z,pressure,1,talking,53:40.0,2021-02-11T01:53:39.682Z
15,517,31.1,2021-02-11T01:53:40.023Z,temperature,1,talking,53:40.0,2021-02-11T01:53:39.682Z
16,611,1025.39,2021-02-11T01:53:40.054Z,pressure,1,talking,53:40.1,2021-02-11T01:53:39.682Z
17,516,31.06,2021-02-11T01:53:40.078Z,temperature,1,talking,53:40.1,2021-02-11T01:53:39.682Z
18,610,1025.4,2021-02-11T01:53:40.095Z,pressure,1,talking,53:40.1,2021-02-11T01:53:39.682Z
19,515,30.98,2021-02-11T01:53:40.133Z,temperature,1,talking,53:40.1,2021-02-11T01:53:39.682Z
20,609,1025.37,2021-02-11T01:53:40.136Z,pressure,1,talking,53:40.1,2021-02-11T01:53:39.682Z
21,608,1025.42,2021-02-11T01:53:40.178Z,pressure,1,talking,53:40.2,2021-02-11T01:53:39.682Z
22,514,30.87,2021-02-11T01:53:40.188Z,temperature,1,talking,53:40.2,2021-02-11T01:53:39.682Z
23,607,1025.4,2021-02-11T01:53:40.219Z,pressure,1,talking,53:40.2,2021-02-11T01:53:39.682Z
24,513,30.82,2021-02-11T01:53:40.243Z,temperature,1,talking,53:40.2,2021-02-11T01:53:39.682Z
25,606,1025.42,2021-02-11T01:53:40.260Z,pressure,1,talking,53:40.3,2021-02-11T01:53:39.682Z
26,512,30.74,2021-02-11T01:53:40.298Z,temperature,1,talking,53:40.3,2021-02-11T01:53:39.682Z
27,605,1025.44,2021-02-11T01:53:40.302Z,pressure,1,talking,53:40.3,2021-02-11T01:53:39.682Z
28,604,1025.39,2021-02-11T01:53:40.343Z,pressure,1,talking,53:40.3,2021-02-11T01:53:39.682Z
29,511,30.67,2021-02-11T01:53:40.353Z,temperature,1,talking,53:40.4,2021-02-11T01:53:39.682Z
30,603,1025.36,2021-02-11T01:53:40.384Z,pressure,1,talking,53:40.4,2021-02-11T01:53:39.682Z
31,510,30.67,2021-02-11T01:53:40.408Z,temperature,1,talking,53:40.4,2021-02-11T01:53:39.682Z
32,602,1025.43,2021-02-11T01:53:40.426Z,pressure,1,talking,53:40.4,2021-02-11T01:53:39.682Z
33,509,30.62,2021-02-11T01:53:40.463Z,temperature,1,talking,53:40.5,2021-02-11T01:53:39.682Z
34,601,1025.42,2021-02-11T01:53:40.467Z,pressure,1,talking,53:40.5,2021-02-11T01:53:39.682Z
35,600,1025.38,2021-02-11T01:53:40.508Z,pressure,1,talking,53:40.5,2021-02-11T01:53:39.682Z
36,508,30.57,2021-02-11T01:53:40.518Z,temperature,1,talking,53:40.5,2021-02-11T01:53:39.682Z
37,599,1025.39,2021-02-11T01:53:40.550Z,pressure,1,talking,53:40.5,2021-02-11T01:53:39.682Z
38,507,30.54,2021-02-11T01:53:40.573Z,temperature,1,talking,53:40.6,2021-02-11T01:53:39.682Z
39,598,1025.38,2021-02-11T01:53:40.591Z,pressure,1,talking,53:40.6,2021-02-11T01:53:39.682Z
40,506,30.52,2021-02-11T01:53:40.628Z,temperature,1,talking,53:40.6,2021-02-11T01:53:39.682Z
41,597,1025.38,2021-02-11T01:53:40.632Z,pressure,1,talking,53:40.6,2021-02-11T01:53:39.682Z
42,596,1025.34,2021-02-11T01:53:40.673Z,pressure,1,talking,53:40.7,2021-02-11T01:53:39.682Z
43,505,30.47,2021-02-11T01:53:40.683Z,temperature,1,talking,53:40.7,2021-02-11T01:53:39.682Z
44,595,1025.34,2021-02-11T01:53:40.715Z,pressure,1,talking,53:40.7,2021-02-11T01:53:39.682Z
45,504,30.46,2021-02-11T01:53:40.738Z,temperature,1,talking,53:40.7,2021-02-11T01:53:39.682Z
46,594,1025.35,2021-02-11T01:53:40.756Z,pressure,1,talking,53:40.8,2021-02-11T01:53:39.682Z
47,503,30.49,2021-02-11T01:53:40.793Z,temperature,1,talking,53:40.8,2021-02-11T01:53:39.682Z
48,593,1025.38,2021-02-11T01:53:40.797Z,pressure,1,talking,53:40.8,2021-02-11T01:53:39.682Z
49,592,1025.32,2021-02-11T01:53:40.839Z,pressure,1,talking,53:40.8,2021-02-11T01:53:39.682Z
50,502,30.52,2021-02-11T01:53:40.848Z,temperature,1,talking,53:40.8,2021-02-11T01:53:39.682Z
51,591,1025.35,2021-02-11T01:53:40.880Z,pressure,1,talking,53:40.9,2021-02-11T01:53:39.682Z
52,501,30.55,2021-02-11T01:53:40.903Z,temperature,1,talking,53:40.9,2021-02-11T01:53:39.682Z
53,590,1025.31,2021-02-11T01:53:40.921Z,pressure,1,talking,53:40.9,2021-02-11T01:53:39.682Z
54,500,30.57,2021-02-11T01:53:40.958Z,temperature,1,talking,53:41.0,2021-02-11T01:53:39.682Z
55,589,1025.37,2021-02-11T01:53:40.963Z,pressure,1,talking,53:41.0,2021-02-11T01:53:39.682Z
56,780,1025.33,2021-02-11T01:53:40.989Z,pressure,1,talking,53:41.0,2021-02-11T01:53:39.682Z
57,499,30.62,2021-02-11T01:53:41.013Z,temperature,1,talking,53:41.0,2021-02-11T01:53:39.682Z
58,779,1025.31,2021-02-11T01:53:41.030Z,pressure,1,talking,53:41.0,2021-02-11T01:53:39.682Z
59,498,30.67,2021-02-11T01:53:41.068Z,temperature,1,talking,53:41.1,2021-02-11T01:53:39.682Z
60,778,1025.32,2021-02-11T01:53:41.072Z,pressure,1,talking,53:41.1,2021-02-11T01:53:39.682Z
61,777,1025.29,2021-02-11T01:53:41.113Z,pressure,1,talking,53:41.1,2021-02-11T01:53:39.682Z
62,497,30.72,2021-02-11T01:53:41.124Z,temperature,1,talking,53:41.1,2021-02-11T01:53:39.682Z
63,776,1025.32,2021-02-11T01:53:41.154Z,pressure,1,talking,53:41.2,2021-02-11T01:53:39.682Z
64,496,30.76,2021-02-11T01:53:41.179Z,temperature,1,talking,53:41.2,2021-02-11T01:53:39.682Z
65,775,1025.31,2021-02-11T01:53:41.196Z,pressure,1,talking,53:41.2,2021-02-11T01:53:39.682Z
66,495,30.81,2021-02-11T01:53:41.234Z,temperature,1,talking,53:41.2,2021-02-11T01:53:39.682Z
67,774,1025.32,2021-02-11T01:53:41.237Z,pressure,1,talking,53:41.2,2021-02-11T01:53:39.682Z
68,773,1025.34,2021-02-11T01:53:41.278Z,pressure,1,talking,53:41.3,2021-02-11T01:53:39.682Z
69,494,30.89,2021-02-11T01:53:41.289Z,temperature,1,talking,53:41.3,2021-02-11T01:53:39.682Z
70,772,1025.32,2021-02-11T01:53:41.319Z,pressure,1,talking,53:41.3,2021-02-11T01:53:39.682Z
71,493,30.89,2021-02-11T01:53:41.344Z,temperature,1,talking,53:41.3,2021-02-11T01:53:39.682Z
72,771,1025.3,2021-02-11T01:53:41.361Z,pressure,1,talking,53:41.4,2021-02-11T01:53:39.682Z
73,492,30.92,2021-02-11T01:53:41.399Z,temperature,1,talking,53:41.4,2021-02-11T01:53:39.682Z
74,770,1025.28,2021-02-11T01:53:41.402Z,pressure,1,talking,53:41.4,2021-02-11T01:53:39.682Z
75,769,1025.29,2021-02-11T01:53:41.443Z,pressure,1,talking,53:41.4,2021-02-11T01:53:39.682Z
76,491,30.98,2021-02-11T01:53:41.454Z,temperature,1,talking,53:41.5,2021-02-11T01:53:39.682Z
77,768,1025.3,2021-02-11T01:53:41.485Z,pressure,1,talking,53:41.5,2021-02-11T01:53:39.682Z
78,490,31.02,2021-02-11T01:53:41.509Z,temperature,1,talking,53:41.5,2021-02-11T01:53:39.682Z
79,767,1025.3,2021-02-11T01:53:41.526Z,pressure,1,talking,53:41.5,2021-02-11T01:53:39.682Z
80,489,31.05,2021-02-11T01:53:41.564Z,temperature,1,talking,53:41.6,2021-02-11T01:53:39.682Z
81,766,1025.27,2021-02-11T01:53:41.567Z,pressure,1,talking,53:41.6,2021-02-11T01:53:39.682Z
82,880,31.05,2021-02-11T01:53:41.605Z,temperature,1,talking,53:41.6,2021-02-11T01:53:39.682Z
83,765,1025.29,2021-02-11T01:53:41.609Z,pressure,1,talking,53:41.6,2021-02-11T01:53:39.682Z
84,764,1025.24,2021-02-11T01:53:41.650Z,pressure,1,talking,53:41.6,2021-02-11T01:53:39.682Z
85,879,31.12,2021-02-11T01:53:41.660Z,temperature,1,talking,53:41.7,2021-02-11T01:53:39.682Z
86,763,1025.22,2021-02-11T01:53:41.691Z,pressure,1,talking,53:41.7,2021-02-11T01:53:39.682Z
87,878,31.16,2021-02-11T01:53:41.715Z,temperature,1,talking,53:41.7,2021-02-11T01:53:39.682Z
88,762,1025.15,2021-02-11T01:53:41.732Z,pressure,1,talking,53:41.7,2021-02-11T01:53:39.682Z
89,877,31.18,2021-02-11T01:53:41.770Z,temperature,1,talking,53:41.8,2021-02-11T01:53:39.682Z
90,761,1025.09,2021-02-11T01:53:41.774Z,pressure,1,talking,53:41.8,2021-02-11T01:53:39.682Z
91,760,1025.06,2021-02-11T01:53:41.815Z,pressure,1,talking,53:41.8,2021-02-11T01:53:39.682Z
92,876,31.21,2021-02-11T01:53:41.825Z,temperature,1,talking,53:41.8,2021-02-11T01:53:39.682Z
93,759,1025.04,2021-02-11T01:53:41.856Z,pressure,1,talking,53:41.9,2021-02-11T01:53:39.682Z
94,875,31.25,2021-02-11T01:53:41.880Z,temperature,1,talking,53:41.9,2021-02-11T01:53:39.682Z
95,758,1024.99,2021-02-11T01:53:41.898Z,pressure,1,talking,53:41.9,2021-02-11T01:53:39.682Z
96,874,31.3,2021-02-11T01:53:41.935Z,temperature,1,talking,53:41.9,2021-02-11T01:53:39.682Z
97,757,1025.01,2021-02-11T01:53:41.939Z,pressure,1,talking,53:41.9,2021-02-11T01:53:39.682Z
98,756,1025.04,2021-02-11T01:53:41.980Z,pressure,1,talking,53:42.0,2021-02-11T01:53:39.682Z
99,873,31.35,2021-02-11T01:53:41.990Z,temperature,1,talking,53:42.0,2021-02-11T01:53:39.682Z
100,755,1025,2021-02-11T01:53:42.021Z,pressure,1,talking,53:42.0,2021-02-11T01:53:39.682Z
101,872,31.37,2021-02-11T01:53:42.045Z,temperature,1,talking,53:42.0,2021-02-11T01:53:39.682Z
102,754,1024.98,2021-02-11T01:53:42.063Z,pressure,1,talking,53:42.1,2021-02-11T01:53:39.682Z
103,871,31.4,2021-02-11T01:53:42.100Z,temperature,1,talking,53:42.1,2021-02-11T01:53:39.682Z
104,753,1024.97,2021-02-11T01:53:42.104Z,pressure,1,talking,53:42.1,2021-02-11T01:53:39.682Z
105,752,1024.96,2021-02-11T01:53:42.145Z,pressure,1,talking,53:42.1,2021-02-11T01:53:39.682Z
106,870,31.42,2021-02-11T01:53:42.155Z,temperature,1,talking,53:42.2,2021-02-11T01:53:39.682Z
107,751,1024.93,2021-02-11T01:53:42.187Z,pressure,1,talking,53:42.2,2021-02-11T01:53:39.682Z
108,869,31.42,2021-02-11T01:53:42.210Z,temperature,1,talking,53:42.2,2021-02-11T01:53:39.682Z
109,750,1024.95,2021-02-11T01:53:42.228Z,pressure,1,talking,53:42.2,2021-02-11T01:53:39.682Z
110,868,31.44,2021-02-11T01:53:42.265Z,temperature,1,talking,53:42.3,2021-02-11T01:53:39.682Z
111,749,1024.97,2021-02-11T01:53:42.269Z,pressure,1,talking,53:42.3,2021-02-11T01:53:39.682Z
112,748,1024.96,2021-02-11T01:53:42.310Z,pressure,1,talking,53:42.3,2021-02-11T01:53:39.682Z
113,867,31.53,2021-02-11T01:53:42.320Z,temperature,1,talking,53:42.3,2021-02-11T01:53:39.682Z
114,747,1025,2021-02-11T01:53:42.352Z,pressure,1,talking,53:42.4,2021-02-11T01:53:39.682Z
115,866,31.49,2021-02-11T01:53:42.375Z,temperature,1,talking,53:42.4,2021-02-11T01:53:39.682Z
116,746,1024.93,2021-02-11T01:53:42.393Z,pressure,1,talking,53:42.4,2021-02-11T01:53:39.682Z
117,865,31.52,2021-02-11T01:53:42.430Z,temperature,1,talking,53:42.4,2021-02-11T01:53:39.682Z
118,745,1024.92,2021-02-11T01:53:42.434Z,pressure,1,talking,53:42.4,2021-02-11T01:53:39.682Z
119,744,1024.96,2021-02-11T01:53:42.476Z,pressure,1,talking,53:42.5,2021-02-11T01:53:39.682Z
120,864,31.54,2021-02-11T01:53:42.485Z,temperature,1,talking,53:42.5,2021-02-11T01:53:39.682Z
121,743,1024.97,2021-02-11T01:53:42.517Z,pressure,1,talking,53:42.5,2021-02-11T01:53:39.682Z
122,863,31.51,2021-02-11T01:53:42.540Z,temperature,1,talking,53:42.5,2021-02-11T01:53:39.682Z
123,742,1025.06,2021-02-11T01:53:42.558Z,pressure,1,talking,53:42.6,2021-02-11T01:53:39.682Z
124,862,31.56,2021-02-11T01:53:42.595Z,temperature,1,talking,53:42.6,2021-02-11T01:53:39.682Z
125,741,1025.15,2021-02-11T01:53:42.599Z,pressure,1,talking,53:42.6,2021-02-11T01:53:39.682Z
126,740,1025.29,2021-02-11T01:53:42.641Z,pressure,1,talking,53:42.6,2021-02-11T01:53:39.682Z
127,861,31.54,2021-02-11T01:53:42.650Z,temperature,1,talking,53:42.6,2021-02-11T01:53:39.682Z
128,739,1025.44,2021-02-11T01:53:42.682Z,pressure,1,talking,53:42.7,2021-02-11T01:53:39.682Z
129,860,31.59,2021-02-11T01:53:42.705Z,temperature,1,talking,53:42.7,2021-02-11T01:53:39.682Z
130,738,1025.51,2021-02-11T01:53:42.723Z,pressure,1,talking,53:42.7,2021-02-11T01:53:39.682Z
131,859,31.53,2021-02-11T01:53:42.760Z,temperature,1,talking,53:42.8,2021-02-11T01:53:39.682Z
132,737,1025.51,2021-02-11T01:53:42.765Z,pressure,1,talking,53:42.8,2021-02-11T01:53:39.682Z
133,736,1025.49,2021-02-11T01:53:42.806Z,pressure,1,talking,53:42.8,2021-02-11T01:53:39.682Z
134,858,31.55,2021-02-11T01:53:42.816Z,temperature,1,talking,53:42.8,2021-02-11T01:53:39.682Z
135,735,1025.59,2021-02-11T01:53:42.847Z,pressure,1,talking,53:42.8,2021-02-11T01:53:39.682Z
136,857,31.58,2021-02-11T01:53:42.871Z,temperature,1,talking,53:42.9,2021-02-11T01:53:39.682Z
137,734,1025.61,2021-02-11T01:53:42.888Z,pressure,1,talking,53:42.9,2021-02-11T01:53:39.682Z
138,856,31.56,2021-02-11T01:53:42.926Z,temperature,1,talking,53:42.9,2021-02-11T01:53:39.682Z
139,733,1025.62,2021-02-11T01:53:42.930Z,pressure,1,talking,53:42.9,2021-02-11T01:53:39.682Z
