,id,value,date,type,event_id,event_type,datetime,start_time
0,762,1025.1,2021-02-11T02:08:10.624Z,pressure,1,normal_breathing,08:10.6,2021-02-11T02:08:10.624Z
1,640,30.54,2021-02-11T02:08:10.649Z,temperature,1,normal_breathing,08:10.6,2021-02-11T02:08:10.624Z
2,761,1025.08,2021-02-11T02:08:10.666Z,pressure,1,normal_breathing,08:10.7,2021-02-11T02:08:10.624Z
3,639,30.53,2021-02-11T02:08:10.704Z,temperature,1,normal_breathing,08:10.7,2021-02-11T02:08:10.624Z
4,760,1025.08,2021-02-11T02:08:10.707Z,pressure,1,normal_breathing,08:10.7,2021-02-11T02:08:10.624Z
5,759,1025.06,2021-02-11T02:08:10.748Z,pressure,1,normal_breathing,08:10.7,2021-02-11T02:08:10.624Z
6,638,30.57,2021-02-11T02:08:10.759Z,temperature,1,normal_breathing,08:10.8,2021-02-11T02:08:10.624Z
7,758,1025.07,2021-02-11T02:08:10.790Z,pressure,1,normal_breathing,08:10.8,2021-02-11T02:08:10.624Z
8,637,30.55,2021-02-11T02:08:10.814Z,temperature,1,normal_breathing,08:10.8,2021-02-11T02:08:10.624Z
9,757,1025.07,2021-02-11T02:08:10.831Z,pressure,1,normal_breathing,08:10.8,2021-02-11T02:08:10.624Z
10,636,30.56,2021-02-11T02:08:10.869Z,temperature,1,normal_breathing,08:10.9,2021-02-11T02:08:10.624Z
11,756,1025.06,2021-02-11T02:08:10.872Z,pressure,1,normal_breathing,08:10.9,2021-02-11T02:08:10.624Z
12,755,1025.12,2021-02-11T02:08:10.914Z,pressure,1,normal_breathing,08:10.9,2021-02-11T02:08:10.624Z
13,635,30.6,2021-02-11T02:08:10.924Z,temperature,1,normal_breathing,08:10.9,2021-02-11T02:08:10.624Z
14,754,1025.13,2021-02-11T02:08:10.955Z,pressure,1,normal_breathing,08:11.0,2021-02-11T02:08:10.624Z
15,634,30.62,2021-02-11T02:08:10.979Z,temperature,1,normal_breathing,08:11.0,2021-02-11T02:08:10.624Z
16,753,1025.14,2021-02-11T02:08:10.996Z,pressure,1,normal_breathing,08:11.0,2021-02-11T02:08:10.624Z
17,633,30.62,2021-02-11T02:08:11.034Z,temperature,1,normal_breathing,08:11.0,2021-02-11T02:08:10.624Z
18,752,1025.17,2021-02-11T02:08:11.037Z,pressure,1,normal_breathing,08:11.0,2021-02-11T02:08:10.624Z
19,751,1025.11,2021-02-11T02:08:11.079Z,pressure,1,normal_breathing,08:11.1,2021-02-11T02:08:10.624Z
20,632,30.6,2021-02-11T02:08:11.089Z,temperature,1,normal_breathing,08:11.1,2021-02-11T02:08:10.624Z
21,750,1025.16,2021-02-11T02:08:11.120Z,pressure,1,normal_breathing,08:11.1,2021-02-11T02:08:10.624Z
22,631,30.61,2021-02-11T02:08:11.144Z,temperature,1,normal_breathing,08:11.1,2021-02-11T02:08:10.624Z
23,749,1025.18,2021-02-11T02:08:11.161Z,pressure,1,normal_breathing,08:11.2,2021-02-11T02:08:10.624Z
24,630,30.63,2021-02-11T02:08:11.199Z,temperature,1,normal_breathing,08:11.2,2021-02-11T02:08:10.624Z
25,748,1025.22,2021-02-11T02:08:11.203Z,pressure,1,normal_breathing,08:11.2,2021-02-11T02:08:10.624Z
26,747,1025.23,2021-02-11T02:08:11.244Z,pressure,1,normal_breathing,08:11.2,2021-02-11T02:08:10.624Z
27,629,30.65,2021-02-11T02:08:11.254Z,temperature,1,normal_breathing,08:11.3,2021-02-11T02:08:10.624Z
28,746,1025.23,2021-02-11T02:08:11.285Z,pressure,1,normal_breathing,08:11.3,2021-02-11T02:08:10.624Z
29,628,30.61,2021-02-11T02:08:11.309Z,temperature,1,normal_breathing,08:11.3,2021-02-11T02:08:10.624Z
30,745,1025.26,2021-02-11T02:08:11.327Z,pressure,1,normal_breathing,08:11.3,2021-02-11T02:08:10.624Z
31,627,30.63,2021-02-11T02:08:11.364Z,temperature,1,normal_breathing,08:11.4,2021-02-11T02:08:10.624Z
32,744,1025.25,2021-02-11T02:08:11.368Z,pressure,1,normal_breathing,08:11.4,2021-02-11T02:08:10.624Z
33,743,1025.23,2021-02-11T02:08:11.409Z,pressure,1,normal_breathing,08:11.4,2021-02-11T02:08:10.624Z
34,626,30.66,2021-02-11T02:08:11.419Z,temperature,1,normal_breathing,08:11.4,2021-02-11T02:08:10.624Z
35,742,1025.22,2021-02-11T02:08:11.451Z,pressure,1,normal_breathing,08:11.5,2021-02-11T02:08:10.624Z
36,625,30.64,2021-02-11T02:08:11.474Z,temperature,1,normal_breathing,08:11.5,2021-02-11T02:08:10.624Z
37,741,1025.25,2021-02-11T02:08:11.492Z,pressure,1,normal_breathing,08:11.5,2021-02-11T02:08:10.624Z
38,624,30.64,2021-02-11T02:08:11.529Z,temperature,1,normal_breathing,08:11.5,2021-02-11T02:08:10.624Z
