,id,value,date,type,event_id,event_type,datetime,start_time
0,24199,1025.04,2021-02-11T02:17:25.710Z,pressure,14,talking,17:25.7,2021-02-11T02:17:25.710Z
1,23935,32.91,2021-02-11T02:17:25.740Z,temperature,14,talking,17:25.7,2021-02-11T02:17:25.710Z
2,24198,1025.03,2021-02-11T02:17:25.751Z,pressure,14,talking,17:25.8,2021-02-11T02:17:25.710Z
3,24197,1025.01,2021-02-11T02:17:25.793Z,pressure,14,talking,17:25.8,2021-02-11T02:17:25.710Z
4,23934,32.93,2021-02-11T02:17:25.798Z,temperature,14,talking,17:25.8,2021-02-11T02:17:25.710Z
5,24196,1024.95,2021-02-11T02:17:25.834Z,pressure,14,talking,17:25.8,2021-02-11T02:17:25.710Z
6,23933,32.93,2021-02-11T02:17:25.856Z,temperature,14,talking,17:25.9,2021-02-11T02:17:25.710Z
7,24195,1024.92,2021-02-11T02:17:25.875Z,pressure,14,talking,17:25.9,2021-02-11T02:17:25.710Z
8,24320,32.93,2021-02-11T02:17:25.875Z,temperature,14,talking,17:25.9,2021-02-11T02:17:25.710Z
9,23932,32.91,2021-02-11T02:17:25.913Z,temperature,14,talking,17:25.9,2021-02-11T02:17:25.710Z
10,24194,1024.88,2021-02-11T02:17:25.916Z,pressure,14,talking,17:25.9,2021-02-11T02:17:25.710Z
11,24319,32.98,2021-02-11T02:17:25.930Z,temperature,14,talking,17:25.9,2021-02-11T02:17:25.710Z
12,24193,1024.9,2021-02-11T02:17:25.958Z,pressure,14,talking,17:26.0,2021-02-11T02:17:25.710Z
13,23931,32.97,2021-02-11T02:17:25.971Z,temperature,14,talking,17:26.0,2021-02-11T02:17:25.710Z
14,24318,32.97,2021-02-11T02:17:25.985Z,temperature,14,talking,17:26.0,2021-02-11T02:17:25.710Z
15,24192,1024.87,2021-02-11T02:17:25.999Z,pressure,14,talking,17:26.0,2021-02-11T02:17:25.710Z
16,23930,32.96,2021-02-11T02:17:26.029Z,temperature,14,talking,17:26.0,2021-02-11T02:17:25.710Z
17,24191,1024.9,2021-02-11T02:17:26.040Z,pressure,14,talking,17:26.0,2021-02-11T02:17:25.710Z
18,24317,32.96,2021-02-11T02:17:26.040Z,temperature,14,talking,17:26.0,2021-02-11T02:17:25.710Z
19,24190,1024.92,2021-02-11T02:17:26.082Z,pressure,14,talking,17:26.1,2021-02-11T02:17:25.710Z
20,23929,32.98,2021-02-11T02:17:26.086Z,temperature,14,talking,17:26.1,2021-02-11T02:17:25.710Z
21,24316,33.02,2021-02-11T02:17:26.095Z,temperature,14,talking,17:26.1,2021-02-11T02:17:25.710Z
22,24189,1024.91,2021-02-11T02:17:26.123Z,pressure,14,talking,17:26.1,2021-02-11T02:17:25.710Z
23,24315,32.98,2021-02-11T02:17:26.150Z,temperature,14,talking,17:26.1,2021-02-11T02:17:25.710Z
24,24188,1024.92,2021-02-11T02:17:26.164Z,pressure,14,talking,17:26.2,2021-02-11T02:17:25.710Z
25,24187,1024.94,2021-02-11T02:17:26.205Z,pressure,14,talking,17:26.2,2021-02-11T02:17:25.710Z
26,24314,33.02,2021-02-11T02:17:26.205Z,temperature,14,talking,17:26.2,2021-02-11T02:17:25.710Z
27,24186,1024.96,2021-02-11T02:17:26.247Z,pressure,14,talking,17:26.2,2021-02-11T02:17:25.710Z
28,24313,33.03,2021-02-11T02:17:26.260Z,temperature,14,talking,17:26.3,2021-02-11T02:17:25.710Z
29,24185,1024.94,2021-02-11T02:17:26.288Z,pressure,14,talking,17:26.3,2021-02-11T02:17:25.710Z
30,24312,33.05,2021-02-11T02:17:26.315Z,temperature,14,talking,17:26.3,2021-02-11T02:17:25.710Z
31,24184,1024.99,2021-02-11T02:17:26.329Z,pressure,14,talking,17:26.3,2021-02-11T02:17:25.710Z
32,24311,33.03,2021-02-11T02:17:26.370Z,temperature,14,talking,17:26.4,2021-02-11T02:17:25.710Z
33,24183,1024.97,2021-02-11T02:17:26.371Z,pressure,14,talking,17:26.4,2021-02-11T02:17:25.710Z
34,24182,1024.97,2021-02-11T02:17:26.412Z,pressure,14,talking,17:26.4,2021-02-11T02:17:25.710Z
35,24310,33.08,2021-02-11T02:17:26.425Z,temperature,14,talking,17:26.4,2021-02-11T02:17:25.710Z
36,24181,1024.96,2021-02-11T02:17:26.453Z,pressure,14,talking,17:26.5,2021-02-11T02:17:25.710Z
37,24309,33.05,2021-02-11T02:17:26.480Z,temperature,14,talking,17:26.5,2021-02-11T02:17:25.710Z
38,24180,1024.91,2021-02-11T02:17:26.495Z,pressure,14,talking,17:26.5,2021-02-11T02:17:25.710Z
39,24308,33.03,2021-02-11T02:17:26.535Z,temperature,14,talking,17:26.5,2021-02-11T02:17:25.710Z
40,24179,1024.92,2021-02-11T02:17:26.536Z,pressure,14,talking,17:26.5,2021-02-11T02:17:25.710Z
41,24178,1024.96,2021-02-11T02:17:26.577Z,pressure,14,talking,17:26.6,2021-02-11T02:17:25.710Z
42,24307,33.05,2021-02-11T02:17:26.590Z,temperature,14,talking,17:26.6,2021-02-11T02:17:25.710Z
43,24177,1024.92,2021-02-11T02:17:26.618Z,pressure,14,talking,17:26.6,2021-02-11T02:17:25.710Z
44,24306,33.09,2021-02-11T02:17:26.645Z,temperature,14,talking,17:26.6,2021-02-11T02:17:25.710Z
45,24176,1024.87,2021-02-11T02:17:26.660Z,pressure,14,talking,17:26.7,2021-02-11T02:17:25.710Z
46,24305,33.08,2021-02-11T02:17:26.700Z,temperature,14,talking,17:26.7,2021-02-11T02:17:25.710Z
47,24175,1024.9,2021-02-11T02:17:26.701Z,pressure,14,talking,17:26.7,2021-02-11T02:17:25.710Z
48,24174,1025,2021-02-11T02:17:26.742Z,pressure,14,talking,17:26.7,2021-02-11T02:17:25.710Z
49,24304,33.07,2021-02-11T02:17:26.755Z,temperature,14,talking,17:26.8,2021-02-11T02:17:25.710Z
50,24173,1025.06,2021-02-11T02:17:26.784Z,pressure,14,talking,17:26.8,2021-02-11T02:17:25.710Z
51,24303,33.09,2021-02-11T02:17:26.810Z,temperature,14,talking,17:26.8,2021-02-11T02:17:25.710Z
52,24172,1025.1,2021-02-11T02:17:26.825Z,pressure,14,talking,17:26.8,2021-02-11T02:17:25.710Z
53,24302,33.05,2021-02-11T02:17:26.865Z,temperature,14,talking,17:26.9,2021-02-11T02:17:25.710Z
54,24171,1025.15,2021-02-11T02:17:26.866Z,pressure,14,talking,17:26.9,2021-02-11T02:17:25.710Z
