,id,value,date,type,event_id,event_type,datetime,start_time
0,20414,31.98,2021-02-11T02:16:02.647Z,temperature,12,talking,16:02.6,2021-02-11T02:16:02.647Z
1,20688,1025.16,2021-02-11T02:16:02.658Z,pressure,12,talking,16:02.7,2021-02-11T02:16:02.647Z
2,20687,1025.19,2021-02-11T02:16:02.700Z,pressure,12,talking,16:02.7,2021-02-11T02:16:02.647Z
3,20413,32.04,2021-02-11T02:16:02.703Z,temperature,12,talking,16:02.7,2021-02-11T02:16:02.647Z
4,20686,1025.13,2021-02-11T02:16:02.741Z,pressure,12,talking,16:02.7,2021-02-11T02:16:02.647Z
5,20804,32.01,2021-02-11T02:16:02.746Z,temperature,12,talking,16:02.7,2021-02-11T02:16:02.647Z
6,20685,1025.18,2021-02-11T02:16:02.782Z,pressure,12,talking,16:02.8,2021-02-11T02:16:02.647Z
7,20803,32.03,2021-02-11T02:16:02.801Z,temperature,12,talking,16:02.8,2021-02-11T02:16:02.647Z
8,20684,1025.23,2021-02-11T02:16:02.823Z,pressure,12,talking,16:02.8,2021-02-11T02:16:02.647Z
9,20802,32.08,2021-02-11T02:16:02.856Z,temperature,12,talking,16:02.9,2021-02-11T02:16:02.647Z
10,20683,1025.13,2021-02-11T02:16:02.865Z,pressure,12,talking,16:02.9,2021-02-11T02:16:02.647Z
11,20682,1025.15,2021-02-11T02:16:02.906Z,pressure,12,talking,16:02.9,2021-02-11T02:16:02.647Z
12,20801,32.12,2021-02-11T02:16:02.911Z,temperature,12,talking,16:02.9,2021-02-11T02:16:02.647Z
13,20681,1025.16,2021-02-11T02:16:02.947Z,pressure,12,talking,16:02.9,2021-02-11T02:16:02.647Z
14,20800,32.11,2021-02-11T02:16:02.967Z,temperature,12,talking,16:03.0,2021-02-11T02:16:02.647Z
15,20680,1025.14,2021-02-11T02:16:02.989Z,pressure,12,talking,16:03.0,2021-02-11T02:16:02.647Z
16,20799,32.15,2021-02-11T02:16:03.022Z,temperature,12,talking,16:03.0,2021-02-11T02:16:02.647Z
17,20679,1025.15,2021-02-11T02:16:03.030Z,pressure,12,talking,16:03.0,2021-02-11T02:16:02.647Z
18,20678,1025.16,2021-02-11T02:16:03.071Z,pressure,12,talking,16:03.1,2021-02-11T02:16:02.647Z
19,20798,32.16,2021-02-11T02:16:03.077Z,temperature,12,talking,16:03.1,2021-02-11T02:16:02.647Z
20,20677,1025.18,2021-02-11T02:16:03.112Z,pressure,12,talking,16:03.1,2021-02-11T02:16:02.647Z
21,20797,32.22,2021-02-11T02:16:03.132Z,temperature,12,talking,16:03.1,2021-02-11T02:16:02.647Z
